,bsk7lum8,ys69ngy0,s4nn90t3,aeha9jo1,gkz7el1i,i9nytt86,xbvuyvwm,dkjwo9u2,tyrpu0bn,ob6by580,den5cvoc,bjtv8lf0,1ol5yfut,rgdykvvo,giz87g55,l2qyvs5l,w9jpo4z4,o1lakdgx,yddzu24x,o9o9tk8m,woiso9h2,qg0k9ktz,xte5cov3,16djsig9,ovmgvk2c,idqqhrjk,8q1mbvkq,pu1n6qag,egwrhcm2,1t8gk6mj
22,0.8594920039176941,0.013675999827682972,0.41558000445365906,0.3460719883441925,0.37421199679374695,0.3788039982318878,0.8173360228538513,0.8148519992828369,0.5963960289955139,0.07480800151824951,0.037647999823093414,0.8161119818687439,0.4426319897174835,0.44814398884773254,0.7643240094184875,0.12335199862718582,0.4242039918899536,0.01862799935042858,0.0,0.8987680077552795,0.054708000272512436,0.9279639720916748,0.04156399890780449,0.8053839802742004,0.0670040026307106,0.3316600024700165,0.08940800279378891,0.7937279939651489,0.5591400265693665,0.0
23,0.902944028377533,0.016203999519348145,0.5275239944458008,0.4135439991950989,0.3998839855194092,0.4178040027618408,0.8652880191802979,0.8766999840736389,0.7070760130882263,0.13775600492954254,0.037647999823093414,0.828279972076416,0.5114880204200745,0.5169559717178345,0.817192018032074,0.1648399978876114,0.4897240102291107,0.0226879995316267,0.0,0.9256960153579712,0.056248001754283905,0.9351639747619629,0.04156399890780449,0.8159679770469666,0.08657599985599518,0.3818359971046448,0.10871600359678268,0.8472880125045776,0.5994679927825928,0.0
24,0.9185320138931274,0.023027999326586723,0.61353600025177,0.44231200218200684,0.4615199863910675,0.4521239995956421,0.8972920179367065,0.8934760093688965,0.7850440144538879,0.19950799643993378,0.06154799833893776,0.8512560129165649,0.5928559899330139,0.5847920179367065,0.8414559960365295,0.23529599606990814,0.5874559879302979,0.02696399949491024,0.0,0.9333279728889465,0.07234399765729904,0.9399880170822144,0.03908799961209297,0.8021439909934998,0.10461600124835968,0.46645599603652954,0.12021200358867645,0.8733159899711609,0.7100239992141724,0.0
25,0.9289000034332275,0.023027999326586723,0.7121559977531433,0.5549560189247131,0.48496800661087036,0.4747520089149475,0.9007120132446289,0.9190359711647034,0.8183079957962036,0.25196799635887146,0.06535600125789642,0.8899840116500854,0.6292999982833862,0.6662920117378235,0.8991640210151672,0.29232800006866455,0.6829879879951477,0.024560000747442245,0.0,0.9354159832000732,0.08477599918842316,0.9429399967193604,0.03147200122475624,0.8299360275268555,0.13502399623394012,0.5210199952125549,0.13596400618553162,0.8786159753799438,0.7874280214309692,0.005427999887615442
26,0.9369999766349792,0.023027999326586723,0.7599760293960571,0.6132720112800598,0.48899200558662415,0.5343040227890015,0.8751519918441772,0.9292240142822266,0.8524360060691833,0.32305198907852173,0.058775998651981354,0.9125199913978577,0.6439359784126282,0.7352439761161804,0.9052839875221252,0.35248398780822754,0.730023980140686,0.03009600006043911,0.0,0.9351999759674072,0.10224799811840057,0.9496719837188721,0.02457600086927414,0.8700760006904602,0.15395599603652954,0.5779880285263062,0.1601320058107376,0.8985959887504578,0.8436160087585449,0.005427999887615442
27,0.942147970199585,0.02080399915575981,0.8098840117454529,0.660427987575531,0.5274680256843567,0.5599200129508972,0.9186040163040161,0.9260560274124146,0.8844760060310364,0.4222080111503601,0.06390800327062607,0.9317439794540405,0.6653640270233154,0.7752159833908081,0.9256960153579712,0.45312801003456116,0.7668160200119019,0.034012001007795334,0.0,0.9328320026397705,0.12183599919080734,0.9505360126495361,0.028095999732613564,0.8912799954414368,0.17175200581550598,0.6230999827384949,0.18720799684524536,0.9061200022697449,0.8729199767112732,0.005427999887615442
28,0.9451360106468201,0.016527999192476273,0.8393319845199585,0.7046840190887451,0.6031960248947144,0.6326919794082642,0.9383320212364197,0.941428005695343,0.90802001953125,0.5172160267829895,0.06936399638652802,0.9322479963302612,0.6730319857597351,0.8298640251159668,0.9354159832000732,0.5654600262641907,0.8015279769897461,0.04832400009036064,0.0,0.9379720091819763,0.1748639941215515,0.9513279795646667,0.028095999732613564,0.8994879722595215,0.1830040067434311,0.6620000004768372,0.21979199349880219,0.9254440069198608,0.9024760127067566,0.005427999887615442
29,0.94405597448349,0.019220000132918358,0.8690040111541748,0.7695080041885376,0.6481279730796814,0.7511839866638184,0.9454960227012634,0.9462159872055054,0.9155439734458923,0.5513839721679688,0.0796080008149147,0.9447759985923767,0.6894320249557495,0.8763399720191956,0.9435160160064697,0.6491640210151672,0.8748720288276672,0.07161200046539307,0.0,0.9422919750213623,0.2712399959564209,0.9328240156173706,0.031083999201655388,0.9194319844245911,0.22501599788665771,0.6863639950752258,0.23642799258232117,0.9226359724998474,0.9271720051765442,0.005427999887615442
30,0.9487000107765198,0.019220000132918358,0.9097480177879333,0.830187976360321,0.7455599904060364,0.8250759840011597,0.9465039968490601,0.9351279735565186,0.9168760180473328,0.5975120067596436,0.08063600212335587,0.9470800161361694,0.723580002784729,0.8941599726676941,0.942363977432251,0.7404999732971191,0.8931159973144531,0.07686799764633179,0.0,0.9526240229606628,0.3626919984817505,0.8882560133934021,0.026440000161528587,0.9146159887313843,0.23757199943065643,0.7316719889640808,0.29798001050949097,0.939736008644104,0.9346960186958313,0.005427999887615442
31,0.9466480016708374,0.020292000845074654,0.9219160079956055,0.847432017326355,0.8380720019340515,0.8532999753952026,0.9500319957733154,0.9507520198822021,0.9278560280799866,0.6648439764976501,0.1064160019159317,0.9554319977760315,0.7641720175743103,0.9179919958114624,0.9535239934921265,0.7748720049858093,0.9002799987792969,0.09391599893569946,0.0,0.9548559784889221,0.49622398614883423,0.8127880096435547,0.018967999145388603,0.9352719783782959,0.31526800990104675,0.7741079926490784,0.33238399028778076,0.9453880190849304,0.940276026725769,0.005427999887615442
32,0.9570879936218262,0.020292000845074654,0.9259480237960815,0.8636320233345032,0.8638120293617249,0.8766639828681946,0.9460359811782837,0.9519760012626648,0.9320319890975952,0.7767879962921143,0.14138799905776978,0.9444519877433777,0.8306919932365417,0.9193959832191467,0.9529119729995728,0.7951400279998779,0.9255160093307495,0.1153239980340004,0.0021879998967051506,0.9552879929542542,0.6148719787597656,0.7601000070571899,0.026691999286413193,0.9413920044898987,0.40467599034309387,0.8197119832038879,0.38212400674819946,0.9518679976463318,0.9495639801025391,0.005427999887615442
33,0.9543880224227905,0.01839200034737587,0.9317079782485962,0.8929719924926758,0.8698239922523499,0.9088119864463806,0.9403839707374573,0.9564039707183838,0.9369639754295349,0.8352640271186829,0.1740799993276596,0.9562240242958069,0.8672320246696472,0.9235720038414001,0.819320023059845,0.8413119912147522,0.9397000074386597,0.16457200050354004,0.0021879998967051506,0.9551799893379211,0.6865000128746033,0.8032559752464294,0.03068000078201294,0.9484480023384094,0.463811993598938,0.8629480004310608,0.5023599863052368,0.9451720118522644,0.9525520205497742,0.005427999887615442
34,0.9593200087547302,0.01058799959719181,0.9387999773025513,0.8991360068321228,0.8915320038795471,0.9226359724998474,0.9562240242958069,0.9560080170631409,0.9436600208282471,0.8553879857063293,0.20205600559711456,0.9315639734268188,0.8593119978904724,0.8957480192184448,0.8000400066375732,0.8697519898414612,0.9496719837188721,0.1721239984035492,0.0021879998967051506,0.936352014541626,0.7263360023498535,0.9275320172309875,0.03099600039422512,0.949347972869873,0.5470520257949829,0.8945199847221375,0.5698320269584656,0.8777120113372803,0.9116560220718384,0.005427999887615442
35,0.9603279829025269,0.01058799959719181,0.9377920031547546,0.9177759885787964,0.9217360019683838,0.9333999752998352,0.947052001953125,0.9549639821052551,0.9405999779701233,0.8836119771003723,0.2610760033130646,0.936352014541626,0.8774639964103699,0.9360359907150269,0.6497160196304321,0.8757280111312866,0.9518319964408875,0.22857199609279633,0.0021879998967051506,0.9406359791755676,0.7317799925804138,0.9390519857406616,0.06346400082111359,0.9500679969787598,0.6002200245857239,0.9080560207366943,0.6423400044441223,0.8086479902267456,0.9195399880409241,0.005427999887615442
36,0.9621999859809875,0.0037640000227838755,0.9399160146713257,0.914788007736206,0.9347320199012756,0.9400960206985474,0.9447479844093323,0.9562960267066956,0.9490600228309631,0.9132400155067444,0.34230801463127136,0.9572319984436035,0.8919280171394348,0.9304199814796448,0.6497160196304321,0.9057160019874573,0.9448840022087097,0.2800680100917816,0.0021879998967051506,0.9523360133171082,0.7454239726066589,0.940276026725769,0.06777600198984146,0.9528040289878845,0.6088240146636963,0.9124119877815247,0.724560022354126,0.732483983039856,0.9364240169525146,0.005427999887615442
37,0.9420400261878967,0.0037640000227838755,0.9514719843864441,0.9358479976654053,0.9390519857406616,0.9479799866676331,0.8141000270843506,0.9553959965705872,0.9517239928245544,0.9251919984817505,0.3936319947242737,0.9602559804916382,0.9041680097579956,0.9508240222930908,0.49673599004745483,0.9036639928817749,0.8485080003738403,0.32232001423835754,0.0021879998967051506,0.9583479762077332,0.7795799970626831,0.947547972202301,0.1015160009264946,0.9306280016899109,0.6213880181312561,0.9107199907302856,0.8029080033302307,0.6597040295600891,0.9436960220336914,0.005427999887615442
38,0.9085239768028259,0.00544800003990531,0.9539200067520142,0.9182440042495728,0.9453520178794861,0.9514359831809998,0.7925879955291748,0.9587079882621765,0.9493839740753174,0.9405999779701233,0.4552519917488098,0.9544960260391235,0.9193239808082581,0.9492400288581848,0.4784480035305023,0.9241840243339539,0.8103920221328735,0.388731986284256,0.0021879998967051506,0.9567999839782715,0.8172640204429626,0.9513639807701111,0.12455999851226807,0.9285759925842285,0.6636000275611877,0.9327160120010376,0.847216010093689,0.7803879976272583,0.9492040276527405,0.005427999887615442
39,0.9070919752120972,0.00544800003990531,0.9458919763565063,0.8825399875640869,0.9473320245742798,0.9534159898757935,0.6773399710655212,0.9502480030059814,0.9451720118522644,0.944920003414154,0.5394960045814514,0.9533079862594604,0.9295840263366699,0.9559360146522522,0.3809959888458252,0.9400240182876587,0.8959599733352661,0.4843119978904724,0.0021879998967051506,0.8259720206260681,0.8437600135803223,0.9551799893379211,0.1504479944705963,0.9532719850540161,0.7371240258216858,0.9249759912490845,0.8713719844818115,0.8319560289382935,0.9544600248336792,0.0
40,0.947655975818634,0.00544800003990531,0.9413920044898987,0.8272320032119751,0.9516519904136658,0.9562600255012512,0.6424440145492554,0.8519240021705627,0.9468719959259033,0.9456400275230408,0.5937520265579224,0.9596440196037292,0.9278920292854309,0.9442800283432007,0.3428199887275696,0.9440919756889343,0.9400960206985474,0.5258520245552063,0.0021879998967051506,0.8007879853248596,0.8450279831886292,0.9582039713859558,0.17546400427818298,0.9523000121116638,0.7760239839553833,0.9422199726104736,0.8869240283966064,0.85452800989151,0.9562960267066956,0.0
41,0.9530919790267944,0.00544800003990531,0.9569439888000488,0.8619359731674194,0.9549999833106995,0.9572679996490479,0.5368720293045044,0.8039039969444275,0.9520480036735535,0.9441279768943787,0.6252800226211548,0.9596800208091736,0.9386199712753296,0.9365760087966919,0.5313760042190552,0.9466120004653931,0.938044011592865,0.599947988986969,0.0021879998967051506,0.6854000091552734,0.8334360122680664,0.9568719863891602,0.2241639941930771,0.9511479735374451,0.8094159960746765,0.9464679956436157,0.8924679756164551,0.9523000121116638,0.9596440196037292,0.0
42,0.9514359831809998,0.00343999988399446,0.949347972869873,0.9339399933815002,0.9541720151901245,0.9621999859809875,0.48370400071144104,0.7081320285797119,0.9541360139846802,0.9526240229606628,0.6766200065612793,0.9542080163955688,0.9231119751930237,0.8954359889030457,0.7827000021934509,0.9516159892082214,0.9464679956436157,0.6324959993362427,0.0021879998967051506,0.6540600061416626,0.8453519940376282,0.8543999791145325,0.3012680113315582,0.9484120011329651,0.823311984539032,0.9485920071601868,0.9119799733161926,0.9460359811782837,0.9539920091629028,0.0
43,0.9579520225524902,0.00343999988399446,0.9506800174713135,0.9395920038223267,0.9564039707183838,0.9507880210876465,0.3837040066719055,0.6607279777526855,0.9350559711456299,0.9554319977760315,0.6895999908447266,0.9597880244255066,0.9478719830513,0.8138800263404846,0.8826839923858643,0.9534159898757935,0.9557560086250305,0.6543840169906616,0.0021879998967051506,0.5412160158157349,0.855180025100708,0.9529839754104614,0.3675360083580017,0.9564039707183838,0.8699679970741272,0.9432640075683594,0.9231399893760681,0.9420760273933411,0.9551079869270325,0.0
44,0.9559360146522522,0.00343999988399446,0.9584559798240662,0.9421839714050293,0.9585999846458435,0.9529839754104614,0.3359000086784363,0.5623279809951782,0.9525880217552185,0.9549639821052551,0.6730639934539795,0.9594280123710632,0.9096760153770447,0.7973480224609375,0.9242560267448425,0.9548199772834778,0.9492400288581848,0.7011600136756897,0.0,0.49520400166511536,0.8777440190315247,0.9453520178794861,0.4778600037097931,0.9497079849243164,0.8901000022888184,0.9408599734306335,0.9340839982032776,0.9537760019302368,0.9356679916381836,0.0
45,0.9510759711265564,0.00343999988399446,0.9601119756698608,0.9305559992790222,0.9541000127792358,0.9574480056762695,0.23375999927520752,0.7986400127410889,0.9507520198822021,0.9572679996490479,0.7065560221672058,0.9627760052680969,0.9022319912910461,0.8657280206680298,0.9252640008926392,0.9574480056762695,0.9557920098304749,0.7136160135269165,0.0,0.41591599583625793,0.8919280171394348,0.9555760025978088,0.6003999710083008,0.8405200242996216,0.9123759865760803,0.9505000114440918,0.9431560039520264,0.9564759731292725,0.849888026714325,0.0
46,0.9553239941596985,0.00343999988399446,0.9439839720726013,0.8519160151481628,0.9099879860877991,0.9599320292472839,0.18976399302482605,0.917631983757019,0.9483759999275208,0.9590319991111755,0.7146999835968018,0.9626320004463196,0.9170640110969543,0.8750240206718445,0.9464319944381714,0.9550719857215881,0.9544240236282349,0.7358360290527344,0.0,0.33370399475097656,0.8745399713516235,0.9560080170631409,0.7147520184516907,0.8117079734802246,0.915831983089447,0.9479439854621887,0.940455973148346,0.9556480050086975,0.8707320094108582,0.0
47,0.9573040008544922,0.00343999988399446,0.9536319971084595,0.7933200001716614,0.8140559792518616,0.9581680297851562,0.06796400249004364,0.9286839962005615,0.9385120272636414,0.9379720091819763,0.7405040264129639,0.9613000154495239,0.938368022441864,0.9326440095901489,0.9457119703292847,0.9601119756698608,0.9564759731292725,0.7529720067977905,0.0,0.43217599391937256,0.9001719951629639,0.857204020023346,0.7784559726715088,0.9423720240592957,0.9244359731674194,0.9524440169334412,0.8203319907188416,0.9591400027275085,0.940060019493103,0.0
48,0.9618039727210999,0.00343999988399446,0.9549279808998108,0.7152040004730225,0.7563599944114685,0.9602919816970825,0.09070400148630142,0.9470440149307251,0.8353440165519714,0.9275400042533875,0.7775160074234009,0.9412479996681213,0.9405999779701233,0.9526240229606628,0.9556480050086975,0.9606879949569702,0.9557560086250305,0.8137519955635071,0.0,0.6160399913787842,0.9191439747810364,0.8174399733543396,0.8131240010261536,0.9516879916191101,0.9243999719619751,0.9499959945678711,0.7836639881134033,0.9538840055465698,0.9455680251121521,0.0
49,0.9436600208282471,0.00343999988399446,0.9448480010032654,0.7118200063705444,0.6588799953460693,0.9536319971084595,0.13826799392700195,0.9546040296554565,0.7837600111961365,0.9372959733009338,0.7975720167160034,0.9591760039329529,0.9520480036735535,0.9398159980773926,0.9572679996490479,0.9604719877243042,0.9532719850540161,0.855180025100708,0.0,0.8173519968986511,0.9223120212554932,0.9111160039901733,0.8299360275268555,0.9485920071601868,0.9299799799919128,0.9482679963111877,0.7031999826431274,0.9561520218849182,0.9448480010032654,0.0
50,0.9597520232200623,0.0017559999832883477,0.9491320252418518,0.8695440292358398,0.6276919841766357,0.9616600275039673,0.19939599931240082,0.9277480244636536,0.7261000275611877,0.9578800201416016,0.8285719752311707,0.9600039720535278,0.9505360126495361,0.9528399705886841,0.9487360119819641,0.9624879956245422,0.9483839869499207,0.880128026008606,0.0,0.8951680064201355,0.9315639734268188,0.912988007068634,0.8618320226669312,0.9551439881324768,0.9435160160064697,0.945855975151062,0.6586199998855591,0.9587079882621765,0.9527680277824402,0.0
