,h39ritjy,f296q1jm,xa7igyfe,ell3k3p7,m9b81c49,m0gi183a,8jihiz9c,vpilaszh,pozpwogc,3r8bozp9,q9nchu7v,gmfzhi6v,3eo2gvfz,0dc2v6ee,dtg6kyjm,4aq12ul6,pkxvzooq,ff86z4ot,4i0mns02,3gv0xb1x
47,0.03827812522649765,0.48507800698280334,0.3352459967136383,0.5029680132865906,0.3004240095615387,0.46344900131225586,0.4060460031032562,0.45015600323677063,0.5080609917640686,0.31909701228141785,0.3825230002403259,0.022056249901652336,0.3275049924850464,0.403982013463974,0.286965012550354,0.5129370093345642,0.42699098587036133,0.4144499897956848,0.4741320013999939,0.5221269726753235
48,0.04339587688446045,0.48401498794555664,0.3352459967136383,0.48923200368881226,0.3023500144481659,0.4838449954986572,0.4065679907798767,0.4338729977607727,0.5077729821205139,0.32673001289367676,0.400083988904953,0.021828865632414818,0.3401789963245392,0.40944600105285645,0.30183500051498413,0.5207769870758057,0.4219669997692108,0.40656501054763794,0.47398701310157776,0.5320820212364197
49,0.04251919314265251,0.4846999943256378,0.33941400051116943,0.45781800150871277,0.31929001212120056,0.48434799909591675,0.4501950144767761,0.4403429925441742,0.5008869767189026,0.3350380063056946,0.39604198932647705,0.021828865632414818,0.3401789963245392,0.41696199774742126,0.32440999150276184,0.5232970118522644,0.4219669997692108,0.4086880087852478,0.48939698934555054,0.5540090203285217
50,0.03857399895787239,0.48608699440956116,0.3487839996814728,0.4325079917907715,0.3400009870529175,0.4870130121707916,0.4650290012359619,0.46090200543403625,0.49802398681640625,0.3433470129966736,0.4055210053920746,0.021606123074889183,0.35291600227355957,0.4521920084953308,0.3385779857635498,0.5117300152778625,0.42810600996017456,0.4033769965171814,0.4894599914550781,0.5616239905357361
51,0.03857399895787239,0.49639400839805603,0.36045899987220764,0.4433090090751648,0.3442769944667816,0.48909199237823486,0.4765770137310028,0.4591200053691864,0.4895640015602112,0.3363879919052124,0.4110740125179291,0.021606123074889183,0.35291600227355957,0.4596720039844513,0.34522101283073425,0.512503981590271,0.4348289966583252,0.3896760046482086,0.4862299859523773,0.561398983001709
52,0.03857399895787239,0.4905250072479248,0.36865898966789246,0.4408789873123169,0.3499920070171356,0.4891279935836792,0.4633899927139282,0.47097501158714294,0.487978994846344,0.3517169952392578,0.40690600872039795,0.02138787880539894,0.33469000458717346,0.4689429998397827,0.3470839858055115,0.5298749804496765,0.43286600708961487,0.3929060101509094,0.4916589856147766,0.5448099970817566
53,0.03857399895787239,0.4839180111885071,0.34693801403045654,0.4198620021343231,0.36513999104499817,0.4880479872226715,0.46223801374435425,0.4747200012207031,0.47901400923728943,0.3453260064125061,0.4125399887561798,0.021174000576138496,0.33761298656463623,0.4723280072212219,0.35384300351142883,0.5233849883079529,0.44435998797416687,0.4017539918422699,0.49275800585746765,0.5623800158500671
54,0.03857399895787239,0.4759790003299713,0.34693801403045654,0.42277801036834717,0.37754198908805847,0.4892190098762512,0.47247999906539917,0.4727669954299927,0.4873490035533905,0.35372400283813477,0.4075259864330292,0.015890000388026237,0.3411329984664917,0.4726249873638153,0.35711801052093506,0.5237529873847961,0.4325770139694214,0.4148139953613281,0.5042799711227417,0.5655220150947571
55,0.03857399895787239,0.47165799140930176,0.3737339973449707,0.4325079917907715,0.36890101432800293,0.5019019842147827,0.47554901242256165,0.47010400891304016,0.4907799959182739,0.3752470016479492,0.40188300609588623,0.015890000388026237,0.3472360074520111,0.47272300720214844,0.3663890063762665,0.5197579860687256,0.43328699469566345,0.4140489995479584,0.5105990171432495,0.5637580156326294
56,0.03857399895787239,0.4656740128993988,0.3686479926109314,0.4135519862174988,0.36890101432800293,0.4871949851512909,0.46689000725746155,0.4908519983291626,0.48215699195861816,0.3592180013656616,0.39303499460220337,0.015890000388026237,0.3541580140590668,0.4657750129699707,0.38264501094818115,0.521577000617981,0.42531099915504456,0.40161898732185364,0.5373849868774414,0.5740010142326355
57,0.03857399895787239,0.4610219895839691,0.3832019865512848,0.4008060097694397,0.36900800466537476,0.492713987827301,0.4441800117492676,0.5119410157203674,0.4819599986076355,0.37306201457977295,0.3874180018901825,0.015890000388026237,0.3612059950828552,0.4846850037574768,0.35646000504493713,0.5224589705467224,0.4279490113258362,0.4264880120754242,0.5198150277137756,0.5705540180206299
58,0.03965400159358978,0.4829840064048767,0.39849400520324707,0.38096800446510315,0.36563199758529663,0.5070350170135498,0.46762800216674805,0.5160530209541321,0.48673099279403687,0.37934499979019165,0.38138699531555176,0.015890000388026237,0.3647890090942383,0.4796009957790375,0.35368800163269043,0.5382019877433777,0.4279490113258362,0.4392069876194,0.5248559713363647,0.558322012424469
59,0.03965400159358978,0.49094998836517334,0.42382198572158813,0.3751530051231384,0.3621569871902466,0.505154013633728,0.46112900972366333,0.5209400057792664,0.4810340106487274,0.38794100284576416,0.381197988986969,0.015890000388026237,0.35013601183891296,0.495047003030777,0.35316699743270874,0.5336750149726868,0.4248799979686737,0.4284049868583679,0.5098869800567627,0.5670340061187744
60,0.03965400159358978,0.5037680268287659,0.44170698523521423,0.3540189862251282,0.3621569871902466,0.505154013633728,0.47644901275634766,0.5332350134849548,0.4850020110607147,0.39368200302124023,0.3742760121822357,0.015890000388026237,0.35970398783683777,0.5124830007553101,0.34598401188850403,0.536736011505127,0.4248799979686737,0.442095011472702,0.510021984577179,0.559607982635498
61,0.03965400159358978,0.4996269941329956,0.4278630018234253,0.36838498711586,0.37338000535964966,0.49541500210762024,0.4636319875717163,0.5505080223083496,0.49369800090789795,0.39905598759651184,0.36861398816108704,0.015890000388026237,0.33921700716018677,0.5129780173301697,0.3632200062274933,0.5283560156822205,0.41539299488067627,0.44852200150489807,0.5034509897232056,0.559831976890564
62,0.03965400159358978,0.4942539930343628,0.4282410144805908,0.3744159936904907,0.38176900148391724,0.4851189851760864,0.4749099910259247,0.5777360200881958,0.49619999527931213,0.3985610008239746,0.34511199593544006,0.006690000183880329,0.3863990008831024,0.5030410289764404,0.36963799595832825,0.4965449869632721,0.40238699316978455,0.44236600399017334,0.49768099188804626,0.555637001991272
63,0.03965400159358978,0.48493799567222595,0.421409010887146,0.3722740113735199,0.3806700110435486,0.4851189851760864,0.46829500794410706,0.5824260115623474,0.5029590129852295,0.3977150022983551,0.3493250012397766,0.006690000183880329,0.384986013174057,0.4949679970741272,0.3869920074939728,0.49843499064445496,0.39441201090812683,0.4578390121459961,0.5038729906082153,0.5580940246582031
64,0.03965400159358978,0.48844900727272034,0.41719698905944824,0.3580799996852875,0.38300999999046326,0.4806259870529175,0.46904200315475464,0.5820109844207764,0.4934360086917877,0.4258880019187927,0.3500809967517853,0.006690000183880329,0.3839690089225769,0.5042570233345032,0.3813129961490631,0.5008490085601807,0.38652700185775757,0.45226800441741943,0.514070987701416,0.5667889714241028
65,0.03965400159358978,0.4741089940071106,0.43347200751304626,0.3621219992637634,0.39263299107551575,0.475053995847702,0.47774600982666016,0.5826939940452576,0.49637100100517273,0.4311079978942871,0.3629710078239441,0.006690000183880329,0.3964270055294037,0.4941850006580353,0.3747589886188507,0.5094980001449585,0.3913330137729645,0.4547159969806671,0.5231980085372925,0.5546290278434753
66,0.03935699909925461,0.474837988615036,0.41385799646377563,0.364095002412796,0.40053701400756836,0.47329801321029663,0.4904560148715973,0.5893369913101196,0.4833559989929199,0.4359869956970215,0.3666979968547821,0.006690000183880329,0.40385299921035767,0.49487701058387756,0.3747589886188507,0.5006229877471924,0.3926289975643158,0.46150198578834534,0.5218300223350525,0.5454390048980713
67,0.04065300151705742,0.474837988615036,0.4247939884662628,0.3650760054588318,0.41706299781799316,0.4857189953327179,0.5042099952697754,0.597773015499115,0.4825829863548279,0.44647398591041565,0.35806599259376526,0.006690000183880329,0.4161849915981293,0.5017989873886108,0.38588300347328186,0.4853219985961914,0.3885689973831177,0.45425599813461304,0.5095620155334473,0.5525230169296265
68,0.04065300151705742,0.47768300771713257,0.42261600494384766,0.35628199577331543,0.41463300585746765,0.4807949960231781,0.49932101368904114,0.610194981098175,0.49012699723243713,0.44850900769233704,0.3544290065765381,0.006690000183880329,0.43192699551582336,0.5046529769897461,0.3964509963989258,0.4709570109844208,0.38054099678993225,0.4572890102863312,0.4946010112762451,0.5438989996910095
69,0.04855800047516823,0.47113901376724243,0.4341999888420105,0.36027899384498596,0.40693798661231995,0.4573209881782532,0.5125619769096375,0.6138049960136414,0.4731070101261139,0.4588339924812317,0.35971298813819885,0.006690000183880329,0.4360769987106323,0.5120609998703003,0.407135009765625,0.46926501393318176,0.3921160101890564,0.45514699816703796,0.4788849949836731,0.5553659796714783
70,0.04855800047516823,0.4691680073738098,0.44594699144363403,0.359127014875412,0.4388830065727234,0.44268500804901123,0.5064049959182739,0.6151459813117981,0.4961850047111511,0.4731900095939636,0.35711199045181274,0.0025480000767856836,0.44047001004219055,0.5152469873428345,0.4096730053424835,0.47544100880622864,0.3793169856071472,0.4635179936885834,0.47301599383354187,0.5532600283622742
71,0.04855800047516823,0.4758470058441162,0.4552910029888153,0.37560799717903137,0.43459001183509827,0.44804099202156067,0.5054240226745605,0.6071079969406128,0.507669985294342,0.47344300150871277,0.352620005607605,0.0025480000767856836,0.4297400116920471,0.4980289936065674,0.4228610098361969,0.4933429956436157,0.37035998702049255,0.4604940116405487,0.46301600337028503,0.5411270260810852
72,0.05577699840068817,0.46489301323890686,0.4694949984550476,0.3694419860839844,0.4362199902534485,0.44804099202156067,0.5271350145339966,0.6022030115127563,0.5084139704704285,0.4782859981060028,0.34233999252319336,0.0025480000767856836,0.42627501487731934,0.49844300746917725,0.42440900206565857,0.5095270276069641,0.3517549932003021,0.4546799957752228,0.46765199303627014,0.5460320115089417
73,0.05577699840068817,0.45879000425338745,0.4694949984550476,0.36097198724746704,0.4444209933280945,0.44578200578689575,0.5178729891777039,0.5992239713668823,0.5180630087852478,0.4924989938735962,0.344635009765625,0.0025480000767856836,0.4509730041027069,0.49861401319503784,0.41689300537109375,0.5089330077171326,0.3447520136833191,0.4429610073566437,0.46470001339912415,0.5367969870567322
74,0.05577699840068817,0.46672898530960083,0.4739150106906891,0.36097198724746704,0.4507310092449188,0.4576359987258911,0.5014640092849731,0.5985040068626404,0.5214110016822815,0.49386700987815857,0.3643200099468231,0.0025480000767856836,0.4566340148448944,0.5090010166168213,0.4168750047683716,0.5202649831771851,0.3452650010585785,0.44451799988746643,0.4554559886455536,0.5159059762954712
75,0.06493200361728668,0.47966399788856506,0.46923500299453735,0.3514670133590698,0.4512439966201782,0.45030900835990906,0.506521999835968,0.5766400098800659,0.5461999773979187,0.49885299801826477,0.36375299096107483,0.0025480000767856836,0.4420430064201355,0.49504899978637695,0.43075600266456604,0.5253869891166687,0.3452650010585785,0.44813698530197144,0.4545469880104065,0.5136200189590454
76,0.07381600141525269,0.4804370105266571,0.4704500138759613,0.3448599874973297,0.45794999599456787,0.44828400015830994,0.4655410051345825,0.5837029814720154,0.5494139790534973,0.5175120234489441,0.35842400789260864,0.0025480000767856836,0.4549590051174164,0.49319401383399963,0.42991000413894653,0.5196449756622314,0.3380280137062073,0.4625220000743866,0.4407289922237396,0.5028449892997742
77,0.08250200003385544,0.49281299114227295,0.4695320129394531,0.3448599874973297,0.45043501257896423,0.42297300696372986,0.4719490110874176,0.5822539925575256,0.5538340210914612,0.49422600865364075,0.35513800382614136,0.0025480000767856836,0.45100000500679016,0.49472400546073914,0.43266499042510986,0.5416880249977112,0.3322579860687256,0.4710640013217926,0.4504680037498474,0.4915669858455658
78,0.09329400211572647,0.4772680103778839,0.46942299604415894,0.33311301469802856,0.4439989924430847,0.44189199805259705,0.48245400190353394,0.5822539925575256,0.5556520223617554,0.5015890002250671,0.35513800382614136,0.0,0.4537630081176758,0.48163700103759766,0.4352029860019684,0.5548380017280579,0.33436399698257446,0.4674369990825653,0.4504680037498474,0.49379900097846985
79,0.10179100185632706,0.4731450080871582,0.46942299604415894,0.34105101227760315,0.43843600153923035,0.43250399827957153,0.48245400190353394,0.5745769739151001,0.5739679932594299,0.4938569962978363,0.34144601225852966,0.0,0.45736101269721985,0.47836101055145264,0.44994598627090454,0.5565569996833801,0.33436399698257446,0.48274001479148865,0.4510610103607178,0.5036110281944275
80,0.10507600009441376,0.49077799916267395,0.4812229871749878,0.34885498881340027,0.44046100974082947,0.44965100288391113,0.4736509919166565,0.5532450079917908,0.5680180191993713,0.488662987947464,0.3400680124759674,0.0,0.45849600434303284,0.46148499846458435,0.47609400749206543,0.5604190230369568,0.3171440064907074,0.4814540147781372,0.45187899470329285,0.4988490045070648
81,0.11840800195932388,0.5026119947433472,0.4898639917373657,0.3283509910106659,0.44317901134490967,0.45655399560928345,0.47360700368881226,0.548114001750946,0.5814729928970337,0.4738999903202057,0.33636900782585144,0.0,0.4728429913520813,0.45390498638153076,0.4803439974784851,0.5475040078163147,0.3291870057582855,0.4842439889907837,0.43569499254226685,0.4941149950027466
