,kaagm47x,04wn55ux,uj21ts7a,s0arev3i,phzxn70t,o8xapp18,fux45xkt,34hj0jpn,dcmh4m19,firib2e8,nl8r7wzd,h0jje5yn,xx2oslpu,1p9hrhke,vojqp3yu,upl4sjkv,h6kwqege,ac3x37r0,2ulxxriq,1j94tuie
17,0.13542647659778595,0.013843749649822712,0.3986666798591614,0.24903415143489838,0.3005279004573822,0.012631249614059925,0.09022941440343857,0.3272547721862793,0.39262887835502625,0.3518155515193939,0.09817647188901901,0.28851819038391113,0.1664399951696396,0.4479622542858124,0.09203636646270752,0.3312152028083801,0.35601040720939636,0.23303000628948212,0.3171204626560211,0.15993055701255798
18,0.18300269544124603,0.013843749649822712,0.401964008808136,0.2682441771030426,0.3290812373161316,0.012631249614059925,0.09022941440343857,0.3208799958229065,0.38152042031288147,0.37620407342910767,0.10640571266412735,0.3110978305339813,0.16763783991336823,0.44348421692848206,0.08677714318037033,0.37347057461738586,0.3740716874599457,0.24688094854354858,0.33890652656555176,0.19005262851715088
19,0.189745232462883,0.013843749649822712,0.4094576835632324,0.3057233989238739,0.3431282937526703,0.012631249614059925,0.10161944478750229,0.313904345035553,0.39025193452835083,0.3726576864719391,0.1034500002861023,0.3218770921230316,0.17422820627689362,0.43868812918663025,0.08436666429042816,0.38562777638435364,0.38354629278182983,0.27098724246025085,0.3396640121936798,0.2120095193386078
20,0.20840869843959808,0.013843749649822712,0.39214909076690674,0.3154999911785126,0.3704267740249634,0.012248484417796135,0.10707368701696396,0.309695839881897,0.4028792977333069,0.3793259263038635,0.11541282385587692,0.32934704422950745,0.20989762246608734,0.43130165338516235,0.09074864536523819,0.3761482238769531,0.39619284868240356,0.2910740077495575,0.3421294093132019,0.21055682003498077
21,0.20840869843959808,0.013424242846667767,0.38117119669914246,0.3238685131072998,0.40071332454681396,0.012248484417796135,0.10707368701696396,0.3310111165046692,0.39378592371940613,0.391467809677124,0.11541282385587692,0.32675355672836304,0.2392270863056183,0.44089841842651367,0.10676579177379608,0.36954912543296814,0.3994203507900238,0.2920392155647278,0.3331381678581238,0.21427999436855316
22,0.2321539968252182,0.013029411435127258,0.397725373506546,0.33054909110069275,0.3877871036529541,0.012248484417796135,0.10398292541503906,0.32361072301864624,0.39378592371940613,0.3852730095386505,0.1312050074338913,0.3382149934768677,0.2754870355129242,0.4391089677810669,0.10676579177379608,0.36484500765800476,0.39478549361228943,0.30175960063934326,0.3468672037124634,0.232573464512825
23,0.22444258630275726,0.009229166433215141,0.4033885598182678,0.30813899636268616,0.38856086134910583,0.008420833386480808,0.08700612187385559,0.3181033432483673,0.39401817321777344,0.3761911690235138,0.10710611939430237,0.3326704800128937,0.29233548045158386,0.44897082448005676,0.08279795944690704,0.3646031618118286,0.39544373750686646,0.2802053689956665,0.3509142994880676,0.20720182359218597
24,0.22036181390285492,0.009229166433215141,0.40580135583877563,0.30300334095954895,0.4078499972820282,0.008420833386480808,0.08700612187385559,0.3247062563896179,0.3912768065929413,0.3726450800895691,0.10710611939430237,0.3503630757331848,0.31700605154037476,0.4428461492061615,0.09564705938100815,0.37041059136390686,0.3812434673309326,0.2903701663017273,0.3735724687576294,0.20720182359218597
25,0.24555166065692902,0.009229166433215141,0.413183331489563,0.30823183059692383,0.4131626784801483,0.008420833386480808,0.08526600152254105,0.32941940426826477,0.4066794514656067,0.38008081912994385,0.10896037518978119,0.3554014265537262,0.3482450842857361,0.4317750036716461,0.09787692129611969,0.3595161736011505,0.3650643825531006,0.2788761854171753,0.36750832200050354,0.2147214263677597
26,0.25174760818481445,0.009229166433215141,0.41465625166893005,0.3095970153808594,0.40713950991630554,0.008420833386480808,0.09533268958330154,0.32516810297966003,0.4101756513118744,0.37822049856185913,0.10896037518978119,0.3673297166824341,0.35504865646362305,0.43065783381462097,0.10925555229187012,0.35812193155288696,0.36870908737182617,0.30090147256851196,0.3883688449859619,0.21045762300491333
27,0.26621177792549133,0.009229166433215141,0.41138291358947754,0.2963285744190216,0.4140825569629669,0.008420833386480808,0.0935339629650116,0.3240985572338104,0.4101487398147583,0.3839265704154968,0.13291403651237488,0.3750064969062805,0.3707675337791443,0.4278813898563385,0.1269250065088272,0.3708115518093109,0.3792160451412201,0.2914150655269623,0.39893826842308044,0.20834676921367645
28,0.26741427183151245,0.009229166433215141,0.4197181761264801,0.3014861047267914,0.42717334628105164,0.008248979225754738,0.10073928534984589,0.32968610525131226,0.39061784744262695,0.3942604959011078,0.17117777466773987,0.36389249563217163,0.3746525049209595,0.4278813898563385,0.13524067401885986,0.3760829269886017,0.3910529315471649,0.30414265394210815,0.40156587958335876,0.21480312943458557
29,0.2873123288154602,0.009040816687047482,0.41965222358703613,0.3051026463508606,0.42682796716690063,0.008248979225754738,0.1150672435760498,0.3242679536342621,0.3963033854961395,0.3952144682407379,0.20399558544158936,0.36607739329338074,0.3887869119644165,0.41815683245658875,0.1558460295200348,0.3760829269886017,0.3951930105686188,0.33283087611198425,0.40933001041412354,0.22127538919448853
30,0.28342974185943604,0.008860000409185886,0.4187380373477936,0.30861154198646545,0.44200101494789124,0.008248979225754738,0.10940819978713989,0.34491071105003357,0.3986532688140869,0.38350117206573486,0.2163291722536087,0.36768200993537903,0.3826431930065155,0.42342665791511536,0.19046571850776672,0.36607441306114197,0.4014931917190552,0.3452421724796295,0.4048318564891815,0.21905775368213654
31,0.2723870277404785,0.006921874824911356,0.41096770763397217,0.3008962571620941,0.45271000266075134,0.0063156248070299625,0.11154347658157349,0.35085955262184143,0.3992882966995239,0.37122777104377747,0.2180197387933731,0.3788706660270691,0.39490631222724915,0.4143712818622589,0.2395000010728836,0.36424270272254944,0.3922956585884094,0.35343024134635925,0.4122234582901001,0.21017703413963318
32,0.276483952999115,0.006921874824911356,0.4071219861507416,0.2996845245361328,0.46164900064468384,0.0063156248070299625,0.12454084306955338,0.36924314498901367,0.39546701312065125,0.3917323350906372,0.2453175038099289,0.3923652768135071,0.3966161608695984,0.40619999170303345,0.2613743841648102,0.3717575967311859,0.39198368787765503,0.3621230721473694,0.40731799602508545,0.21691599488258362
33,0.29063528776168823,0.006921874824911356,0.4392800033092499,0.30500566959381104,0.5080500245094299,0.0063156248070299625,0.15170134603977203,0.38111400604248047,0.3961254954338074,0.397489994764328,0.2665964663028717,0.3856494724750519,0.40197500586509705,0.3954319953918457,0.28479546308517456,0.36001789569854736,0.3921999931335449,0.35796210169792175,0.41140198707580566,0.2206571400165558
34,0.2807272672653198,0.006921874824911356,0.4838530123233795,0.31518790125846863,0.5169969797134399,0.0063156248070299625,0.18328461050987244,0.4045790135860443,0.3818570077419281,0.40103599429130554,0.29038572311401367,0.3868800103664398,0.413098007440567,0.3854129910469055,0.29585275053977966,0.36001789569854736,0.39632999897003174,0.3559683561325073,0.41356199979782104,0.2319074124097824
35,0.2837652266025543,0.006921874824911356,0.4883809983730316,0.3203843832015991,0.522720992565155,0.0063156248070299625,0.1919253170490265,0.4045790135860443,0.39326900243759155,0.40103599429130554,0.30400630831718445,0.379381000995636,0.4120979905128479,0.39101099967956543,0.30914583802223206,0.3580299913883209,0.411408007144928,0.349388986825943,0.4323660135269165,0.2424270659685135
36,0.28799256682395935,0.006921874824911356,0.48078399896621704,0.3228653073310852,0.5266550183296204,0.006218461319804192,0.2001623511314392,0.4387570023536682,0.4085170030593872,0.42076700925827026,0.30400630831718445,0.39614999294281006,0.4482559859752655,0.40939199924468994,0.32159700989723206,0.3556259870529175,0.4451900124549866,0.341746985912323,0.4433389902114868,0.23685401678085327
37,0.28957217931747437,0.006815384607762098,0.48596900701522827,0.3175950050354004,0.5263490080833435,0.006218461319804192,0.19783487915992737,0.4387570023536682,0.4269160032272339,0.42076700925827026,0.3051897883415222,0.4013170003890991,0.4689770042896271,0.41884300112724304,0.3240000009536743,0.3556259870529175,0.45851200819015503,0.3366070091724396,0.45169198513031006,0.2445911169052124
38,0.2882777750492096,0.006712121423333883,0.4770039916038513,0.3218519985675812,0.5313349962234497,0.006218461319804192,0.20689444243907928,0.44756901264190674,0.43316298723220825,0.4314880073070526,0.313154011964798,0.4013170003890991,0.48012998700141907,0.41884300112724304,0.35085099935531616,0.3556259870529175,0.4523189961910248,0.35739898681640625,0.451431006193161,0.24383510649204254
39,0.2885270118713379,0.005537500139325857,0.47272899746894836,0.33769500255584717,0.5514349937438965,0.0050524999387562275,0.2289525717496872,0.4367400109767914,0.43164101243019104,0.42840999364852905,0.33296599984169006,0.42038199305534363,0.484593003988266,0.41001200675964355,0.3950659930706024,0.38710400462150574,0.44815099239349365,0.3660849928855896,0.43895500898361206,0.24511313438415527
40,0.2892099916934967,0.005537500139325857,0.47272899746894836,0.36667901277542114,0.5425699949264526,0.0050524999387562275,0.23582899570465088,0.4271619915962219,0.43249601125717163,0.42540299892425537,0.35537099838256836,0.4217759966850281,0.48880499601364136,0.40588000416755676,0.431196004152298,0.3917129933834076,0.4376649856567383,0.3755359947681427,0.4486030042171478,0.24898000061511993
41,0.3149619996547699,0.005537500139325857,0.47183799743652344,0.37554600834846497,0.5306620001792908,0.0050524999387562275,0.2329390048980713,0.4180079996585846,0.4301829934120178,0.4211449921131134,0.379287987947464,0.4198940098285675,0.5119479894638062,0.4100480079650879,0.431196004152298,0.4023970067501068,0.43847501277923584,0.3681190013885498,0.4702950119972229,0.2699260115623474
42,0.3286080062389374,0.005537500139325857,0.46922799944877625,0.3972199857234955,0.5391950011253357,0.0050524999387562275,0.24569499492645264,0.4134620130062103,0.43278300762176514,0.41766101121902466,0.3803040087223053,0.40289899706840515,0.5238469839096069,0.3952760100364685,0.4378480017185211,0.3976620137691498,0.46942800283432007,0.3681190013885498,0.4868119955062866,0.29564300179481506
43,0.3478440046310425,0.005537500139325857,0.47285500168800354,0.4040060043334961,0.5364590287208557,0.0050524999387562275,0.25237399339675903,0.4233259856700897,0.43951401114463806,0.40956899523735046,0.4014649987220764,0.40289899706840515,0.5230460166931152,0.3784349858760834,0.4488300085067749,0.39841601252555847,0.473702996969223,0.37296199798583984,0.48090699315071106,0.29564300179481506
44,0.35750100016593933,0.005537500139325857,0.46909299492836,0.42379099130630493,0.5286200046539307,0.004990123677998781,0.27228501439094543,0.4233259856700897,0.44858598709106445,0.41201698780059814,0.42095300555229187,0.39113399386405945,0.5377069711685181,0.39486199617385864,0.47341200709342957,0.43442898988723755,0.4524509906768799,0.38268300890922546,0.47819799184799194,0.30890199542045593
45,0.3606959879398346,0.005469135940074921,0.49136099219322205,0.43016600608825684,0.5546780228614807,0.004990123677998781,0.2861019968986511,0.4371339976787567,0.420989990234375,0.4237380027770996,0.42504000663757324,0.3836359977722168,0.5439720153808594,0.39218801259994507,0.49254900217056274,0.4284439980983734,0.4598050117492676,0.3735469877719879,0.48458901047706604,0.30890199542045593
46,0.3697960078716278,0.004614583216607571,0.4837909936904907,0.43043598532676697,0.5625810027122498,0.004210416693240404,0.2905220091342926,0.44214698672294617,0.4233739972114563,0.43197399377822876,0.435806006193161,0.38744398951530457,0.5227749943733215,0.4025309979915619,0.4975090026855469,0.42887601256370544,0.46021899580955505,0.3713409900665283,0.517723023891449,0.29515698552131653
47,0.3697960078716278,0.004614583216607571,0.4817569851875305,0.41975200176239014,0.5896109938621521,0.004210416693240404,0.29394298791885376,0.4352070093154907,0.41252800822257996,0.41822099685668945,0.4320699870586395,0.38744398951530457,0.5376359820365906,0.38178399205207825,0.528734028339386,0.4184980094432831,0.46123600006103516,0.3713409900665283,0.5185509920120239,0.29927000403404236
48,0.3868800103664398,0.004614583216607571,0.4852130115032196,0.4094640016555786,0.5984240174293518,0.004210416693240404,0.30962300300598145,0.4544059932231903,0.4143010079860687,0.4238460063934326,0.43212398886680603,0.3816109895706177,0.5553590059280396,0.39015498757362366,0.5518670082092285,0.4114589989185333,0.46401700377464294,0.36673200130462646,0.499767005443573,0.2890450060367584
49,0.3748449981212616,0.004614583216607571,0.4852130115032196,0.4229559898376465,0.5927799940109253,0.004210416693240404,0.30962300300598145,0.4668079912662506,0.42141199111938477,0.41591599583625793,0.43025198578834534,0.36594900488853455,0.5307580232620239,0.4047450125217438,0.5555739998817444,0.3972559869289398,0.4485900104045868,0.3624289929866791,0.49787700176239014,0.2849850058555603
50,0.372171014547348,0.004614583216607571,0.48344001173973083,0.4206329882144928,0.5913220047950745,0.004210416693240404,0.33657199144363403,0.46870699524879456,0.41870298981666565,0.4185270071029663,0.4559229910373688,0.3552919924259186,0.5264019966125488,0.4101260006427765,0.5507850050926208,0.40443000197410583,0.4527849853038788,0.3707369863986969,0.5059340000152588,0.3005580008029938
51,0.36373698711395264,0.004614583216607571,0.4826039969921112,0.43006598949432373,0.5906109809875488,0.004210416693240404,0.3454020023345947,0.47091200947761536,0.42247599363327026,0.41962501406669617,0.46895700693130493,0.3447880148887634,0.5278869867324829,0.39480701088905334,0.5579760074615479,0.4181019961833954,0.45749300718307495,0.3670650124549866,0.4957450032234192,0.31058600544929504
52,0.37108999490737915,0.004614583216607571,0.4536930024623871,0.4358009994029999,0.5872719883918762,0.0041670105420053005,0.3590559959411621,0.47934600710868835,0.43142300844192505,0.4456480145454407,0.4743120074272156,0.35757699608802795,0.5200470089912415,0.40483400225639343,0.5588120222091675,0.43024399876594543,0.4760270118713379,0.37517499923706055,0.5043500065803528,0.3063740134239197
53,0.37171998620033264,0.004567010328173637,0.46214398741722107,0.43208301067352295,0.5745180249214172,0.0041670105420053005,0.3695339858531952,0.47934600710868835,0.4092260003089905,0.4536310136318207,0.486175000667572,0.36351698637008667,0.5122789740562439,0.39995500445365906,0.5702080130577087,0.44009101390838623,0.48014798760414124,0.38343700766563416,0.5178430080413818,0.30354800820350647
54,0.37487900257110596,0.0015670000575482845,0.46759000420570374,0.44273000955581665,0.5809800028800964,0.0040420000441372395,0.38861700892448425,0.47607800364494324,0.3993619978427887,0.44856300950050354,0.49052199721336365,0.3718160092830658,0.511991024017334,0.3937450051307678,0.5656089782714844,0.443791002035141,0.48131000995635986,0.39657101035118103,0.5083019733428955,0.30354800820350647
55,0.37487900257110596,0.0015670000575482845,0.4796069860458374,0.4431630074977875,0.584443986415863,0.0040420000441372395,0.3982119858264923,0.4966360032558441,0.4047180116176605,0.44384700059890747,0.486299991607666,0.3639039993286133,0.5017470121383667,0.4048269987106323,0.576894998550415,0.44873300194740295,0.47225600481033325,0.4053019881248474,0.5169969797134399,0.3177669942378998
56,0.3782919943332672,0.0015670000575482845,0.4777980148792267,0.452551007270813,0.5638589859008789,0.0040420000441372395,0.3990580141544342,0.4882569909095764,0.4107849895954132,0.4355570077896118,0.5041490197181702,0.3652989864349365,0.5032320022583008,0.40593400597572327,0.5850229859352112,0.4259600043296814,0.4967469871044159,0.40810099244117737,0.49994000792503357,0.31259098649024963
57,0.3713969886302948,0.0015670000575482845,0.490011990070343,0.4519929885864258,0.5625720024108887,0.0040420000441372395,0.40418899059295654,0.4664759933948517,0.4275290071964264,0.4316689968109131,0.5063899755477905,0.36000698804855347,0.5005679726600647,0.40696001052856445,0.5733940005302429,0.4187319874763489,0.5068650245666504,0.4084160029888153,0.5266000032424927,0.3380649983882904
58,0.3611159920692444,0.0015670000575482845,0.504647970199585,0.4646570086479187,0.5605649948120117,0.0040420000441372395,0.4058459997177124,0.46763700246810913,0.429951012134552,0.43654701113700867,0.5025920271873474,0.36232900619506836,0.4718190133571625,0.4236760139465332,0.5697389841079712,0.44381898641586304,0.5241109728813171,0.41802000999450684,0.5308579802513123,0.35325801372528076
59,0.35797399282455444,0.0015670000575482845,0.48856300115585327,0.47197601199150085,0.5617169737815857,0.0040420000441372395,0.4103020131587982,0.470643013715744,0.43504598736763,0.4405530095100403,0.5017629861831665,0.35357099771499634,0.4767700135707855,0.4365310072898865,0.5870460271835327,0.45285600423812866,0.5236790180206299,0.402646005153656,0.5225589871406555,0.3582350015640259
60,0.3734470009803772,0.0015670000575482845,0.48009398579597473,0.47747600078582764,0.5621849894523621,0.0040420000441372395,0.4134800136089325,0.46847400069236755,0.47599101066589355,0.4282589852809906,0.49340999126434326,0.35934901237487793,0.49595099687576294,0.457053005695343,0.5890520215034485,0.4352949857711792,0.5170000195503235,0.3961839973926544,0.5146740078926086,0.3837519884109497
61,0.3922320008277893,0.0015670000575482845,0.4683299958705902,0.4734709858894348,0.5623109936714172,0.0040420000441372395,0.4373140037059784,0.46706199645996094,0.46948298811912537,0.42302998900413513,0.4996649920940399,0.37517300248146057,0.494484007358551,0.4542900025844574,0.5875840187072754,0.4352949857711792,0.5186290144920349,0.3722589910030365,0.5092020034790039,0.3807640075683594
62,0.40007999539375305,0.0,0.45987001061439514,0.4672960042953491,0.5592319965362549,0.0,0.4201669991016388,0.4728130102157593,0.4688349962234497,0.4233990013599396,0.49522900581359863,0.3868820071220398,0.4879220128059387,0.45697200298309326,0.5851899981498718,0.4428020119667053,0.5152990221977234,0.37028801441192627,0.5115780234336853,0.3931320011615753
63,0.39616501331329346,0.0,0.4500589966773987,0.4728679955005646,0.5637140274047852,0.0,0.42404600977897644,0.46209201216697693,0.4766030013561249,0.4346509873867035,0.503724992275238,0.3609679937362671,0.48780500888824463,0.4595089852809906,0.6225169897079468,0.4401020109653473,0.5006369948387146,0.39883899688720703,0.5221099853515625,0.40744298696517944
64,0.3938699960708618,0.0,0.44986099004745483,0.4759660065174103,0.5500860214233398,0.0,0.4235770106315613,0.4708870053291321,0.4830299913883209,0.439287006855011,0.4928700029850006,0.35735800862312317,0.48780500888824463,0.4589869976043701,0.612417995929718,0.4346829950809479,0.5145080089569092,0.42000898718833923,0.5240190029144287,0.42218801379203796
65,0.397722989320755,0.0,0.46739500761032104,0.4870989918708801,0.5431550145149231,0.0,0.4289869964122772,0.4982140064239502,0.4780980050563812,0.43296799063682556,0.4958859980106354,0.36983299255371094,0.490092009305954,0.4844070076942444,0.6151630282402039,0.4237009882926941,0.5105209946632385,0.44268301129341125,0.5173140168190002,0.42779600620269775
66,0.4055370092391968,0.0,0.4728589951992035,0.495263010263443,0.5515159964561462,0.0,0.42716899514198303,0.5067110061645508,0.49462300539016724,0.4393320083618164,0.4838249981403351,0.36983299255371094,0.49186599254608154,0.5188180208206177,0.6198430061340332,0.42535799741744995,0.5152739882469177,0.43131399154663086,0.5156769752502441,0.42779600620269775
67,0.4247260093688965,0.0,0.4738140106201172,0.49144700169563293,0.5596979856491089,0.0,0.4322820007801056,0.4922280013561249,0.4931730031967163,0.44655999541282654,0.48679500818252563,0.3811739981174469,0.4758790135383606,0.5282869935035706,0.6219490170478821,0.4317390024662018,0.5174610018730164,0.43053901195526123,0.5242469906806946,0.42637500166893005
68,0.4258880019187927,0.0,0.4836069941520691,0.4753060042858124,0.5480509996414185,0.0,0.41850098967552185,0.5060799717903137,0.4795539975166321,0.44655999541282654,0.48558899760246277,0.3853510022163391,0.469633013010025,0.517225980758667,0.6286730170249939,0.425915002822876,0.5277590155601501,0.4460670053958893,0.5348659753799438,0.45013800263404846
69,0.4416770040988922,0.0,0.5046160221099854,0.4813539981842041,0.543595016002655,0.0,0.42120999097824097,0.5082929730415344,0.48336100578308105,0.4543370008468628,0.5058320164680481,0.39551299810409546,0.47487199306488037,0.5299180150032043,0.6260359883308411,0.420415997505188,0.5412070155143738,0.4628080129623413,0.5322920083999634,0.4479140043258667
70,0.44155099987983704,0.0,0.497857004404068,0.4887259900569916,0.5349090099334717,0.0,0.43563899397850037,0.5063850283622742,0.49270400404930115,0.42804500460624695,0.4902159869670868,0.3952000141143799,0.4740450084209442,0.5347599983215332,0.6508600115776062,0.41636601090431213,0.5412070155143738,0.46718400716781616,0.5683289766311646,0.4572480022907257
71,0.44914698600769043,0.0,0.4964439868927002,0.49928298592567444,0.5219560265541077,0.0,0.45405301451683044,0.5186619758605957,0.5077710151672363,0.42253801226615906,0.49167400598526,0.44158199429512024,0.4776189923286438,0.5507460236549377,0.6440820097923279,0.4064199924468994,0.5275009870529175,0.49135199189186096,0.5689769983291626,0.4788140058517456
72,0.4434410035610199,0.0,0.4977949857711792,0.49678999185562134,0.5097140073776245,0.0,0.43622198700904846,0.5203449726104736,0.5185189843177795,0.4166780114173889,0.4925200045108795,0.4465689957141876,0.4776189923286438,0.5442209839820862,0.6484649777412415,0.4073930084705353,0.5189949870109558,0.5037840008735657,0.5666000247001648,0.4758799970149994
73,0.4506329894065857,0.0,0.49323201179504395,0.49673500657081604,0.4917300045490265,0.0,0.44459301233291626,0.5158259868621826,0.5164399743080139,0.41785699129104614,0.5223659873008728,0.451680988073349,0.49061599373817444,0.5283070206642151,0.630607008934021,0.41494399309158325,0.5068609714508057,0.528294026851654,0.5618389844894409,0.4818379878997803
74,0.47335198521614075,0.0,0.5080569982528687,0.5018919706344604,0.49044299125671387,0.0,0.44982200860977173,0.5224959850311279,0.5235959887504578,0.43580299615859985,0.5420420169830322,0.47349199652671814,0.4897429943084717,0.5283070206642151,0.6294819712638855,0.39552900195121765,0.5304250121116638,0.5122179985046387,0.5632439851760864,0.4818379878997803
75,0.4930199980735779,0.0,0.5143219828605652,0.4973190128803253,0.4856629967689514,0.0,0.4562489986419678,0.5216240286827087,0.5093479752540588,0.44859299063682556,0.5515469908714294,0.4868150055408478,0.48296600580215454,0.5043920278549194,0.6383559703826904,0.38332399725914,0.5397319793701172,0.5229730010032654,0.5609670281410217,0.4873819947242737
76,0.5037029981613159,0.0,0.5402809977531433,0.493943989276886,0.48263901472091675,0.0,0.46264898777008057,0.5190579891204834,0.5026879906654358,0.4621489942073822,0.5637059807777405,0.4937640130519867,0.49038299918174744,0.5088210105895996,0.6462230086326599,0.38158801198005676,0.5315849781036377,0.511443018913269,0.5553240180015564,0.4873819947242737
77,0.5055209994316101,0.0,0.5491030216217041,0.4965539872646332,0.48778000473976135,0.0,0.46577298641204834,0.5136759877204895,0.5026879906654358,0.45944899320602417,0.5666490197181702,0.49825701117515564,0.4820469915866852,0.5005120038986206,0.6430270075798035,0.37765398621559143,0.5269590020179749,0.5066819787025452,0.5623900294303894,0.489657998085022
78,0.517005980014801,0.0,0.549498975276947,0.5005329847335815,0.4800480008125305,0.0,0.46966201066970825,0.507735013961792,0.5148209929466248,0.44859400391578674,0.5698890089988708,0.49452999234199524,0.4628309905529022,0.5114200115203857,0.6293190121650696,0.37765398621559143,0.5205950140953064,0.5024340152740479,0.5524799823760986,0.5037350058555603
79,0.512919008731842,0.0,0.5494359731674194,0.49328699707984924,0.4658980071544647,0.0,0.4578160047531128,0.5384719967842102,0.532364010810852,0.4491319954395294,0.5645880103111267,0.493818998336792,0.485370010137558,0.512175977230072,0.6256290078163147,0.3892120122909546,0.5404409766197205,0.5158089995384216,0.5663679838180542,0.49467000365257263
80,0.5284619927406311,0.0,0.5444679856300354,0.49175700545310974,0.46725699305534363,0.0,0.45723098516464233,0.5290210247039795,0.5257290005683899,0.44980698823928833,0.5544360280036926,0.48892199993133545,0.4923099875450134,0.5236679911613464,0.6211199760437012,0.3935239911079407,0.5404409766197205,0.5224609971046448,0.5543439984321594,0.4899809956550598
81,0.5491380095481873,0.0,0.5334330201148987,0.49808400869369507,0.4568699896335602,0.0,0.46978700160980225,0.5322790145874023,0.5401020050048828,0.448186993598938,0.5527790188789368,0.48892199993133545,0.5010319948196411,0.5379419922828674,0.6240100264549255,0.3893919885158539,0.5336009860038757,0.5218759775161743,0.5609859824180603,0.48713698983192444
82,0.5521720051765442,0.0,0.5426409840583801,0.49533799290657043,0.46668198704719543,0.0,0.4910379946231842,0.5374450087547302,0.5398229956626892,0.44226500391960144,0.5407260060310364,0.48066800832748413,0.5005109906196594,0.5339909791946411,0.6059730052947998,0.37824898958206177,0.5161389708518982,0.5143060088157654,0.5639749765396118,0.48255598545074463
