,uv5en6hc,s2drdkb8,n5wcezhr,d3puit29,9zbvrrzb,ymuzwqpj,mjzt6v1w,mp80ugg0,gbukrcrz,o4q8iit4,exxxhz3q,dn80e3qe,svdrz6qy,4770nzjh,6x1wxqia,4jrove8v,39vbpjpp,aaxg1eku,ivpn454d,m23jzch3,o4sop86l,cln4d0k4,3rdnyb9v,9kryu6t4,522d8y4d,1g9zty9g,nzuk4r99,vlcr6r6n,4xhj8xdm,80row98g,ynjuk9b6,psvqrlx5,uvkcgb6h,7kjgzttm,a6tg39ac,mx1c8n3s,m1qgelm3,bn6nrkkc,6n00qsxl,2deftv4a,2vw51lwe,xh2qs0u3,g1kmn7xi,8eiknyfx,d8ub0zk0,77lcqjtq,jn3iwrdp,z8c8xyl9,ogxdnhrp,3m649en3,rjd1u1cw,onztaics,ah93uv62,p3250vw2,cfzufdhj,en4wdz1j,bsgl1l5l,pbyjx81u,2knlu085,blnwsqb5
10,0.11314782500267029,0.13384516537189484,0.0885932594537735,0.01312592625617981,0.019783131778240204,0.018938271328806877,0.05472857132554054,0.037961445748806,0.04170000180602074,0.05141647160053253,0.037433333694934845,0.03818795084953308,0.04800000041723251,0.034934937953948975,0.06442790478467941,0.024131707847118378,0.05642380937933922,0.03213493898510933,0.010634999722242355,0.03730476275086403,0.054972093552351,0.030509524047374725,0.020395061001181602,0.06661363691091537,0.16192245483398438,0.09638222306966782,0.02555180713534355,0.11309786885976791,0.03921428695321083,0.02002963051199913,0.08239100873470306,0.010735802352428436,0.0293902438133955,0.048315294086933136,0.03135714307427406,0.036202408373355865,0.017697561532258987,0.059670589864254,0.07951011508703232,0.028265060856938362,0.036790475249290466,0.03275662660598755,0.04189756140112877,0.07972726970911026,0.039728570729494095,0.015027160756289959,0.06396781653165817,0.06092873588204384,0.17803636193275452,0.09276363998651505,0.04237176477909088,0.033469878137111664,0.023079518228769302,0.10539110749959946,0.10469213128089905,0.09787110984325409,0.06698139756917953,0.07668372243642807,0.04225542023777962,0.035273171961307526
11,0.11910399794578552,0.1284559965133667,0.09214399755001068,0.013279167003929615,0.017104167491197586,0.015979167073965073,0.046910203993320465,0.03248247504234314,0.038729168474674225,0.048090722411870956,0.0338185578584671,0.03747754916548729,0.043118368834257126,0.029892783612012863,0.05653877556324005,0.020612500607967377,0.05447347089648247,0.029715463519096375,0.008862500078976154,0.037773195654153824,0.04873814433813095,0.030362499877810478,0.0201030932366848,0.07690399885177612,0.18547199666500092,0.10821200162172318,0.026508333161473274,0.10631199926137924,0.036404166370630264,0.019291667267680168,0.0765061229467392,0.015154167078435421,0.0295583326369524,0.044983334839344025,0.027437500655651093,0.045236364006996155,0.015116666443645954,0.058255668729543686,0.083187997341156,0.024437500163912773,0.033270832151174545,0.029876288026571274,0.03735416755080223,0.07635101675987244,0.03750515356659889,0.01503333356231451,0.06184081733226776,0.06293608248233795,0.1739320009946823,0.10701200366020203,0.04400816187262535,0.028937499970197678,0.019954167306423187,0.09024400264024734,0.1082720011472702,0.09863030165433884,0.06182040646672249,0.07384489476680756,0.04129897058010101,0.0333833321928978
12,0.14365200698375702,0.1656239926815033,0.10209999978542328,0.01678367331624031,0.016585858538746834,0.015653060749173164,0.053272001445293427,0.03689999878406525,0.03254399821162224,0.044091999530792236,0.03280400112271309,0.03709898889064789,0.04225600138306618,0.032117173075675964,0.07054799795150757,0.024125251919031143,0.053383998572826385,0.02911515161395073,0.008771133609116077,0.049539998173713684,0.03288400173187256,0.03194800019264221,0.0201030932366848,0.08366400003433228,0.219883993268013,0.141867995262146,0.02544800005853176,0.07715599983930588,0.03494799882173538,0.024473469704389572,0.07805600017309189,0.021706122905015945,0.028662625700235367,0.04012399911880493,0.04320799931883812,0.053227998316287994,0.014808163046836853,0.06647200137376785,0.08336800336837769,0.02369697019457817,0.033055998384952545,0.03444400057196617,0.04462800174951553,0.06612800061702728,0.053491998463869095,0.02230706997215748,0.05385199934244156,0.060839999467134476,0.18143999576568604,0.1689320057630539,0.0740559995174408,0.03065199963748455,0.019349494948983192,0.10070399940013885,0.13357600569725037,0.10941199958324432,0.07632800191640854,0.08055999875068665,0.054579999297857285,0.03574800118803978
13,0.19680799543857574,0.18491600453853607,0.10373999923467636,0.022228000685572624,0.019076000899076462,0.013043999671936035,0.05585600063204765,0.03564799949526787,0.028303999453783035,0.044091999530792236,0.025575999170541763,0.036692000925540924,0.03567599877715111,0.0311840008944273,0.08147600293159485,0.028564000502228737,0.05172799900174141,0.0390160009264946,0.01083999965339899,0.059964001178741455,0.03959999978542328,0.03765600174665451,0.02147199958562851,0.09378399699926376,0.28828001022338867,0.15943999588489532,0.02544800005853176,0.08710400015115738,0.02521600015461445,0.030511999502778053,0.08304399996995926,0.018616000190377235,0.027512000873684883,0.035307999700307846,0.05302000045776367,0.053227998316287994,0.01178400032222271,0.0881119966506958,0.08990400284528732,0.025575999170541763,0.033055998384952545,0.03803599998354912,0.05734800174832344,0.07968399673700333,0.06786800175905228,0.024955999106168747,0.058876000344753265,0.06802400201559067,0.19740000367164612,0.20611600577831268,0.08437199890613556,0.025296000763773918,0.017103999853134155,0.10080400109291077,0.13196399807929993,0.1452759951353073,0.0854559987783432,0.09397199749946594,0.06668800115585327,0.03097599931061268
14,0.24352799355983734,0.2047560065984726,0.126460000872612,0.022228000685572624,0.025439999997615814,0.013043999671936035,0.05502000078558922,0.03564799949526787,0.030564000830054283,0.04933999851346016,0.025575999170541763,0.036692000925540924,0.03567599877715111,0.043327998369932175,0.07806400209665298,0.03718800097703934,0.05915600061416626,0.04771199822425842,0.016519999131560326,0.06822799891233444,0.042479999363422394,0.04731599986553192,0.02147199958562851,0.09917599707841873,0.3457280099391937,0.23785200715065002,0.02544800005853176,0.07804799824953079,0.030427999794483185,0.04018000140786171,0.08303599804639816,0.024728000164031982,0.027512000873684883,0.038683999329805374,0.0514799989759922,0.05649600178003311,0.01178400032222271,0.0931520015001297,0.1025879979133606,0.03158000111579895,0.032839998602867126,0.03803599998354912,0.0676639974117279,0.10335999727249146,0.07714799791574478,0.024955999106168747,0.06519600003957748,0.06601600348949432,0.24529600143432617,0.26961201429367065,0.07210399955511093,0.025296000763773918,0.017103999853134155,0.11461199820041656,0.17151600122451782,0.1690319925546646,0.09163200110197067,0.11506400257349014,0.07909200340509415,0.03776400163769722
15,0.324072003364563,0.25025999546051025,0.12664799392223358,0.01640399917960167,0.02112800069153309,0.008767999708652496,0.060123998671770096,0.02882399968802929,0.039051998406648636,0.05491200089454651,0.025575999170541763,0.031328000128269196,0.031516000628471375,0.044759999960660934,0.08060400187969208,0.03718800097703934,0.05915600061416626,0.06994800269603729,0.01677200011909008,0.07954400032758713,0.043804001063108444,0.04731599986553192,0.02147199958562851,0.1009880006313324,0.41933199763298035,0.29914000630378723,0.01592399924993515,0.07455600053071976,0.03805200010538101,0.037776000797748566,0.09356799721717834,0.03156000003218651,0.032336000353097916,0.04875599965453148,0.06626000255346298,0.0728520005941391,0.01534000039100647,0.11428000032901764,0.11676400154829025,0.03158000111579895,0.032839998602867126,0.03709999844431877,0.08628000319004059,0.11935599893331528,0.08777999877929688,0.022048000246286392,0.07648400217294693,0.06601600348949432,0.2587360143661499,0.3150080144405365,0.08406800031661987,0.02662000060081482,0.015564000234007835,0.13631600141525269,0.17785200476646423,0.21458800137043,0.0956839993596077,0.1191679984331131,0.07909200340509415,0.03776400163769722
16,0.45131200551986694,0.2587920129299164,0.1514119952917099,0.020312000066041946,0.02112800069153309,0.016383999958634377,0.07564400136470795,0.029543999582529068,0.04030400142073631,0.05117600038647652,0.025575999170541763,0.031328000128269196,0.031516000628471375,0.036056000739336014,0.07140400260686874,0.040167998522520065,0.06393600255250931,0.06696800142526627,0.01677200011909008,0.0887880027294159,0.04193999990820885,0.03851199895143509,0.02147199958562851,0.10206799954175949,0.47805601358413696,0.41874000430107117,0.01592399924993515,0.08286400139331818,0.03998799994587898,0.040647998452186584,0.09192799776792526,0.036051999777555466,0.038015998899936676,0.048503998667001724,0.07291200011968613,0.07259999960660934,0.01534000039100647,0.1324000060558319,0.12707999348640442,0.030535999685525894,0.02826800011098385,0.04012399911880493,0.08450400084257126,0.13854800164699554,0.08752799779176712,0.03264399990439415,0.10063599795103073,0.05757199972867966,0.28611600399017334,0.3869119882583618,0.09743600338697433,0.02662000060081482,0.017211999744176865,0.1844480037689209,0.18320000171661377,0.25768399238586426,0.10679999738931656,0.15189200639724731,0.09388399869203568,0.03995199874043465
17,0.5636600255966187,0.2872999906539917,0.16218799352645874,0.023615999147295952,0.014051999896764755,0.018859999254345894,0.08774399757385254,0.028327999636530876,0.04145599901676178,0.04891600087285042,0.025251999497413635,0.025224000215530396,0.025828000158071518,0.03487600013613701,0.07140400260686874,0.045632001012563705,0.06393600255250931,0.08716800063848495,0.018276000395417213,0.10518000274896622,0.04991599917411804,0.0536080002784729,0.01439599972218275,0.11118800193071365,0.5566440224647522,0.5305160284042358,0.01592399924993515,0.0854400023818016,0.044732000678777695,0.05147600173950195,0.08729200065135956,0.03863599896430969,0.04079600051045418,0.06561599671840668,0.08150800317525864,0.07603999972343445,0.011459999717772007,0.1425440013408661,0.12710799276828766,0.033640000969171524,0.04012399911880493,0.04012399911880493,0.09676399827003479,0.13815200328826904,0.09601599723100662,0.040800001472234726,0.11284399777650833,0.06350400298833847,0.3164680004119873,0.45799198746681213,0.09609600156545639,0.02662000060081482,0.017211999744176865,0.19886000454425812,0.2011840045452118,0.3072640001773834,0.14222800731658936,0.18983200192451477,0.0964680016040802,0.03995199874043465
18,0.6227480173110962,0.36027199029922485,0.17128799855709076,0.03324799984693527,0.01796800084412098,0.02184000052511692,0.08699599653482437,0.012827999889850616,0.058531999588012695,0.0475119985640049,0.03348800167441368,0.025224000215530396,0.025647999718785286,0.049295999109745026,0.071663998067379,0.041283998638391495,0.04881199821829796,0.14760400354862213,0.018276000395417213,0.12109600007534027,0.04991599917411804,0.05907199904322624,0.01439599972218275,0.12099199742078781,0.6437600255012512,0.6076440215110779,0.01592399924993515,0.10316400229930878,0.036612000316381454,0.04508399963378906,0.09523200243711472,0.04495599865913391,0.052292000502347946,0.06369999796152115,0.09959200024604797,0.11339599639177322,0.011459999717772007,0.15787599980831146,0.15746000409126282,0.03086799941956997,0.046351999044418335,0.044119998812675476,0.1275320053100586,0.15428400039672852,0.11585599929094315,0.04335600137710571,0.1349879950284958,0.05908399820327759,0.32482001185417175,0.5432760119438171,0.11281199753284454,0.02662000060081482,0.02587199956178665,0.23428800702095032,0.2336599975824356,0.3346560001373291,0.1532279998064041,0.2079080045223236,0.10674799978733063,0.04333600029349327
19,0.6545199751853943,0.46067601442337036,0.1908559948205948,0.039108000695705414,0.012935999780893326,0.018931999802589417,0.10674799978733063,0.012827999889850616,0.08100000023841858,0.0475119985640049,0.030939999967813492,0.025224000215530396,0.025647999718785286,0.049295999109745026,0.08690399676561356,0.041283998638391495,0.06874000281095505,0.23737600445747375,0.014108000323176384,0.13040399551391602,0.05316799879074097,0.06301599740982056,0.01155999954789877,0.1279599964618683,0.7005320191383362,0.6882439851760864,0.004240000154823065,0.11459600180387497,0.03851199895143509,0.04508399963378906,0.11641199886798859,0.048151999711990356,0.05883599817752838,0.06369999796152115,0.1137159988284111,0.13923999667167664,0.01231599971652031,0.1756799966096878,0.16008000075817108,0.04004000127315521,0.05044800043106079,0.044119998812675476,0.12152799963951111,0.18384400010108948,0.15262800455093384,0.061719998717308044,0.1592559963464737,0.0654119998216629,0.3358039855957031,0.6269999742507935,0.11643999814987183,0.025512000545859337,0.02964399941265583,0.292275995016098,0.24924400448799133,0.39862799644470215,0.1662359982728958,0.249876007437706,0.11640000343322754,0.04458799958229065
20,0.719323992729187,0.5456640124320984,0.22012799978256226,0.039108000695705414,0.012935999780893326,0.01307199988514185,0.14187200367450714,0.02616799995303154,0.11587200313806534,0.045180000364780426,0.022199999541044235,0.025224000215530396,0.024568000808358192,0.07003600150346756,0.1120000034570694,0.041680000722408295,0.07063999772071838,0.30709999799728394,0.022299999371170998,0.15714800357818604,0.06577999889850616,0.05916399881243706,0.01155999954789877,0.22514399886131287,0.7749360203742981,0.7218160033226013,0.004240000154823065,0.1457040011882782,0.04214800149202347,0.051736000925302505,0.12970000505447388,0.05803599953651428,0.07871200144290924,0.0639519989490509,0.12737999856472015,0.15997199714183807,0.015015999786555767,0.18996800482273102,0.22699600458145142,0.0429840013384819,0.06335599720478058,0.04085199907422066,0.13537999987602234,0.2099120020866394,0.19990399479866028,0.0814799964427948,0.17508000135421753,0.06840000301599503,0.4085400104522705,0.6604800224304199,0.1470640003681183,0.02993199974298477,0.02964399941265583,0.3587239980697632,0.2870599925518036,0.42344000935554504,0.1782439947128296,0.2648079991340637,0.13260400295257568,0.0505560003221035
21,0.7464320063591003,0.6156920194625854,0.2416599988937378,0.03946800157427788,0.01757200062274933,0.01307199988514185,0.16340400278568268,0.026744000613689423,0.13917599618434906,0.045180000364780426,0.012244000099599361,0.008940000087022781,0.030859999358654022,0.07211600244045258,0.14072400331497192,0.04574799910187721,0.07063999772071838,0.3623400032520294,0.02319999970495701,0.17560000717639923,0.07525999844074249,0.05916399881243706,0.015556000173091888,0.2595919966697693,0.7805520296096802,0.7409240007400513,0.004240000154823065,0.14428399503231049,0.04214800149202347,0.055615998804569244,0.13826000690460205,0.05803599953651428,0.08194400370121002,0.06635600328445435,0.16402000188827515,0.1705320030450821,0.029392000287771225,0.2170639932155609,0.24518799781799316,0.047143999487161636,0.08460000157356262,0.04904400184750557,0.16194400191307068,0.2408519983291626,0.22468000650405884,0.09602800011634827,0.22355200350284576,0.06840000301599503,0.43700000643730164,0.6875960230827332,0.1683879941701889,0.023719999939203262,0.02418000064790249,0.41629600524902344,0.3177439868450165,0.4846999943256378,0.21531200408935547,0.32815200090408325,0.16100400686264038,0.053247999399900436
22,0.8100000023841858,0.6648280024528503,0.2639920115470886,0.05758799985051155,0.022523999214172363,0.01940000057220459,0.21541599929332733,0.026744000613689423,0.16439999639987946,0.04126400128006935,0.01363999955356121,0.008940000087022781,0.030247999355196953,0.06711199879646301,0.14705200493335724,0.042472001165151596,0.0689999982714653,0.4481840133666992,0.0282600000500679,0.197175994515419,0.062488000839948654,0.08249600231647491,0.015556000173091888,0.2881239950656891,0.7883719801902771,0.7487999796867371,0.004240000154823065,0.14816400408744812,0.0390160009264946,0.06733600050210953,0.14840400218963623,0.058403998613357544,0.08945199847221375,0.06642799824476242,0.19615599513053894,0.19435200095176697,0.042688000947237015,0.2514680027961731,0.28933998942375183,0.047143999487161636,0.09505199640989304,0.03951999917626381,0.2033960074186325,0.2734200060367584,0.26383599638938904,0.10127600282430649,0.2622759938240051,0.07219599932432175,0.46248000860214233,0.7222999930381775,0.18423999845981598,0.017284000292420387,0.026332000270485878,0.41741201281547546,0.3437120020389557,0.5456920266151428,0.22340400516986847,0.3671000003814697,0.16787199676036835,0.05403999984264374
23,0.8327080011367798,0.6869239807128906,0.2614719867706299,0.06013600155711174,0.022523999214172363,0.02418000064790249,0.24912799894809723,0.026744000613689423,0.19449999928474426,0.0498960018157959,0.012280000373721123,0.008940000087022781,0.029419999569654465,0.08973199874162674,0.16971999406814575,0.042472001165151596,0.07579600065946579,0.5392199754714966,0.036531999707221985,0.26171600818634033,0.0860000029206276,0.08113600313663483,0.022064000368118286,0.30064401030540466,0.7812240123748779,0.7841160297393799,0.0,0.16581599414348602,0.037007998675107956,0.07189200073480606,0.1552799940109253,0.06404799968004227,0.10471999645233154,0.06855200231075287,0.24764400720596313,0.2278199940919876,0.05778399854898453,0.27469998598098755,0.3147439956665039,0.06524799764156342,0.0966000035405159,0.04479600116610527,0.24651199579238892,0.27946799993515015,0.32884401082992554,0.10479599982500076,0.3109000027179718,0.08377200365066528,0.4942280054092407,0.7267280220985413,0.19625599682331085,0.02266800031065941,0.034171998500823975,0.42709600925445557,0.3671239912509918,0.5708000063896179,0.25950801372528076,0.4111520051956177,0.17895999550819397,0.07438399642705917
