,czfgzpvs,0r9eeqse,fo51d20g,yw207knt,d2q8s8wj,jurr1nh2,dcnk9qo7,xd7iccq8,o1iyw796,qhrlpo2h,62gubm19,fnaccluq,cdw5bzw2,xigh9ya2,20t56dyv,a0fr9r1q,9au14bs3,30rd4zn6,co53svzl,vn5jsmlw,d8yyz5hd,9hpfl2ss,plhkxnb6,fktja4br,h37q7q6g,3x3mzumd,x9r9fr98,u7hipyru,kv2u9knc,f1klbgwd
10,0.01980740763247013,0.09876781702041626,0.14690105617046356,0.01700487732887268,0.0881483182311058,0.03800481930375099,0.10022857040166855,0.050380952656269073,0.04513809457421303,0.03279024362564087,0.03486190363764763,0.04780464991927147,0.09048539400100708,0.05804597586393356,0.040614284574985504,0.08698636293411255,0.04375714436173439,0.05143333226442337,0.04206666722893715,0.04009638726711273,0.08033563196659088,0.11594725400209427,0.1326494663953781,0.030919047072529793,0.07518161088228226,0.059816472232341766,0.1030157282948494,0.04704470559954643,0.14821702241897583,0.021087804809212685
11,0.020408334210515022,0.11473199725151062,0.18770399689674377,0.019451545551419258,0.09508799761533737,0.03989690542221069,0.1041800007224083,0.04362886771559715,0.048668041825294495,0.03748571500182152,0.03214583173394203,0.04816494882106781,0.09137199819087982,0.062243297696113586,0.03553749993443489,0.08789999783039093,0.05257142707705498,0.055751021951436996,0.039124999195337296,0.034309279173612595,0.08912000060081482,0.11022000014781952,0.16455599665641785,0.030308334156870842,0.08110799640417099,0.0595061220228672,0.09548400342464447,0.04337083175778389,0.15291599929332733,0.018012499436736107
12,0.03486799821257591,0.12719200551509857,0.22498799860477448,0.019253062084317207,0.12928399443626404,0.0412282831966877,0.13329200446605682,0.04785599932074547,0.05608399957418442,0.03710706904530525,0.030859999358654022,0.03471200168132782,0.10993199795484543,0.05682000145316124,0.034115999937057495,0.10534399747848511,0.06747200340032578,0.07591599971055984,0.04827199876308441,0.03863599896430969,0.12423600256443024,0.1429239958524704,0.21643200516700745,0.029095999896526337,0.10846400260925293,0.07208000123500824,0.1138480007648468,0.043428000062704086,0.21133600175380707,0.023822221904993057
13,0.043807998299598694,0.14792400598526,0.2757999897003174,0.01886799931526184,0.14057199656963348,0.04911600053310394,0.16657200455665588,0.04785599932074547,0.082007996737957,0.03673600032925606,0.030859999358654022,0.029715999960899353,0.12265200167894363,0.059324000030756,0.02829200029373169,0.11047600209712982,0.08281999826431274,0.08698000013828278,0.05045999959111214,0.05132799968123436,0.18038800358772278,0.17351999878883362,0.29507601261138916,0.029095999896526337,0.1215440034866333,0.08472800254821777,0.11818800121545792,0.05520400032401085,0.2854439914226532,0.006291999947279692
14,0.05939999967813492,0.1852719932794571,0.3137759864330292,0.02343199960887432,0.15500399470329285,0.06849599629640579,0.20304399728775024,0.042500000447034836,0.08926399797201157,0.048815999180078506,0.0402120016515255,0.03384799882769585,0.1390720009803772,0.06431999802589417,0.03325200080871582,0.14163200557231903,0.10858400166034698,0.09926799684762955,0.06710399687290192,0.06657599657773972,0.23133599758148193,0.20225200057029724,0.35975998640060425,0.03139200061559677,0.16054800152778625,0.15580399334430695,0.15068399906158447,0.08035600185394287,0.3283360004425049,0.006291999947279692
15,0.06920400261878967,0.20656000077724457,0.36574000120162964,0.017607999965548515,0.17215999960899353,0.07937999814748764,0.2573319971561432,0.036504000425338745,0.10834799706935883,0.048815999180078506,0.04862000048160553,0.031083999201655388,0.15148399770259857,0.10113599896430969,0.042155999690294266,0.16658399999141693,0.12337200343608856,0.1421319991350174,0.08783599734306335,0.06657599657773972,0.30761998891830444,0.2431199997663498,0.44208401441574097,0.03139200061559677,0.20971199870109558,0.18818399310112,0.16408799588680267,0.11773999780416489,0.3526279926300049,0.006291999947279692
16,0.08552400022745132,0.23612000048160553,0.45893600583076477,0.024512000381946564,0.21116399765014648,0.08598800003528595,0.30918800830841064,0.037935998290777206,0.13016800582408905,0.05999600142240524,0.03880000114440918,0.04535999894142151,0.19394400715827942,0.11314400285482407,0.05469600111246109,0.2011760026216507,0.15997199714183807,0.19923600554466248,0.11999999731779099,0.08674000203609467,0.421999990940094,0.27057600021362305,0.5358200073242188,0.035415999591350555,0.23028799891471863,0.19867999851703644,0.17655600607395172,0.16741199791431427,0.3595519959926605,0.006291999947279692
17,0.11118800193071365,0.3024759888648987,0.5370479822158813,0.017823999747633934,0.2555519938468933,0.09148000180721283,0.33709999918937683,0.035048000514507294,0.196275994181633,0.07360800355672836,0.035604000091552734,0.046828001737594604,0.24622400104999542,0.12932799756526947,0.07720000296831131,0.2756879925727844,0.17295199632644653,0.2792559862136841,0.14336800575256348,0.10619200021028519,0.4959079921245575,0.28990399837493896,0.6344919800758362,0.035415999591350555,0.2652679979801178,0.2509799897670746,0.21761199831962585,0.1824280023574829,0.3848080039024353,0.006291999947279692
18,0.1284639984369278,0.38108399510383606,0.5892000198364258,0.017823999747633934,0.3219720125198364,0.1325639933347702,0.4030959904193878,0.08737199753522873,0.26724401116371155,0.08090800046920776,0.04023199900984764,0.06056400015950203,0.3100599944591522,0.15158000588417053,0.09467200189828873,0.3395079970359802,0.17434799671173096,0.3754799962043762,0.1858000010251999,0.137580007314682,0.5613440275192261,0.32444000244140625,0.6966320276260376,0.03434399887919426,0.3477199971675873,0.3248800039291382,0.28449198603630066,0.19844000041484833,0.39673200249671936,0.006291999947279692
19,0.14163200557231903,0.47606000304222107,0.6607120037078857,0.026203999295830727,0.384196013212204,0.18124400079250336,0.4953039884567261,0.10757999867200851,0.3701080083847046,0.10136000066995621,0.037935998290777206,0.06458800286054611,0.36732399463653564,0.15651999413967133,0.09307999908924103,0.45007601380348206,0.20986799895763397,0.46651598811149597,0.24434399604797363,0.1634960025548935,0.6308640241622925,0.3967039883136749,0.7805879712104797,0.04055599868297577,0.40155598521232605,0.4215880036354065,0.31261199712753296,0.2552039921283722,0.4375239908695221,0.006291999947279692
20,0.15792399644851685,0.5282480120658875,0.7165960073471069,0.026203999295830727,0.4610559940338135,0.24607199430465698,0.5382120013237,0.12092000246047974,0.4975079894065857,0.13459600508213043,0.043616000562906265,0.0682160034775734,0.39838001132011414,0.18495599925518036,0.11032799631357193,0.5585799813270569,0.24338799715042114,0.5061479806900024,0.3760240077972412,0.2012680023908615,0.6971799731254578,0.4312320053577423,0.8271639943122864,0.03303999826312065,0.4911159873008728,0.4669719934463501,0.37814000248908997,0.3138999938964844,0.47337600588798523,0.006291999947279692
21,0.17363999783992767,0.581279993057251,0.7741879820823669,0.03541199862957001,0.5900639891624451,0.31726399064064026,0.5929399728775024,0.15071600675582886,0.6198760271072388,0.16026000678539276,0.057739999145269394,0.07683999836444855,0.4785880148410797,0.2257400006055832,0.10527999699115753,0.6964240074157715,0.2741999924182892,0.5496960282325745,0.49110400676727295,0.26609599590301514,0.77292799949646,0.4792439937591553,0.8721640110015869,0.0536080002784729,0.5263199806213379,0.4987320005893707,0.41459599137306213,0.39551201462745667,0.5706679821014404,0.006291999947279692
22,0.18185999989509583,0.6618720293045044,0.8373960256576538,0.059248000383377075,0.6959559917449951,0.4330439865589142,0.6479160189628601,0.2125920057296753,0.6928160190582275,0.20965999364852905,0.0700720027089119,0.07370799779891968,0.5429800152778625,0.2444159984588623,0.13885599374771118,0.7798759937286377,0.29261600971221924,0.5999119877815247,0.5914160013198853,0.31123998761177063,0.8247159719467163,0.5355439782142639,0.8853039741516113,0.07190799713134766,0.6096159815788269,0.5799999833106995,0.5177839994430542,0.4055840075016022,0.6812880039215088,0.006291999947279692
23,0.21106000244617462,0.6820600032806396,0.8699319958686829,0.06564000248908997,0.7949519753456116,0.5312359929084778,0.7076960206031799,0.26551198959350586,0.7661799788475037,0.23654000461101532,0.09051600098609924,0.09228800237178802,0.5763199925422668,0.2762799859046936,0.16875199973583221,0.8372520208358765,0.2908959984779358,0.6693239808082581,0.6923879981040955,0.3228519856929779,0.8635600209236145,0.5873079895973206,0.8905959725379944,0.09319599717855453,0.679207980632782,0.6723200082778931,0.5732359886169434,0.41710400581359863,0.7245439887046814,0.006291999947279692
24,0.2324720025062561,0.6903560161590576,0.8845120072364807,0.07850400358438492,0.8295040130615234,0.5629559755325317,0.7781839966773987,0.3202959895133972,0.8073999881744385,0.31636399030685425,0.10715200006961823,0.10561999678611755,0.6122599840164185,0.30444398522377014,0.20059199631214142,0.8652240037918091,0.2965239882469177,0.8287479877471924,0.7219439744949341,0.3785240054130554,0.8906679749488831,0.652400016784668,0.9039160013198853,0.1027119979262352,0.7644320130348206,0.7397879958152771,0.654591977596283,0.4929719865322113,0.7567999958992004,0.006291999947279692
25,0.2663320004940033,0.7462679743766785,0.9031599760055542,0.1028359979391098,0.8759440183639526,0.6046559810638428,0.8367760181427002,0.37899601459503174,0.8096680045127869,0.36739200353622437,0.11688400059938431,0.12129200249910355,0.6904839873313904,0.3947159945964813,0.209539994597435,0.9005680084228516,0.333871990442276,0.8940879702568054,0.7675560116767883,0.40667998790740967,0.9093520045280457,0.6719920039176941,0.8979759812355042,0.11597199738025665,0.8245000243186951,0.7954279780387878,0.7595080137252808,0.5738599896430969,0.7995160222053528,0.0
26,0.3317599892616272,0.7585999965667725,0.9139959812164307,0.131740003824234,0.9086679816246033,0.6411719918251038,0.8642160296440125,0.3804199993610382,0.8348680138587952,0.45569199323654175,0.18105599284172058,0.1456959992647171,0.7532719969749451,0.472927987575531,0.2191919982433319,0.9249039888381958,0.36370399594306946,0.9182800054550171,0.7906320095062256,0.4478760063648224,0.9263439774513245,0.7006760239601135,0.9283599853515625,0.13293999433517456,0.8540199995040894,0.8279640078544617,0.8530120253562927,0.6228160262107849,0.8226280212402344,0.0033400000538676977
27,0.3645319938659668,0.8020359873771667,0.9328600168228149,0.1458279937505722,0.9135280251502991,0.675599992275238,0.8697239756584167,0.45917201042175293,0.845956027507782,0.5227839946746826,0.23837600648403168,0.14429199695587158,0.8029360175132751,0.4827199876308441,0.27783599495887756,0.9344800114631653,0.3692759871482849,0.9262359738349915,0.7847279906272888,0.47541600465774536,0.9250119924545288,0.7403119802474976,0.9361720085144043,0.18241199851036072,0.8579440116882324,0.8572239875793457,0.8925759792327881,0.6891239881515503,0.8334640264511108,0.0033400000538676977
28,0.43609198927879333,0.8354799747467041,0.9307000041007996,0.18209600448608398,0.9204400181770325,0.7045519948005676,0.9010000228881836,0.4932680130004883,0.8589879870414734,0.6145399808883667,0.29869601130485535,0.15703999996185303,0.8070840239524841,0.5465400218963623,0.33719998598098755,0.943336009979248,0.3949199914932251,0.9359920024871826,0.7944759726524353,0.5494480133056641,0.9396640062332153,0.7863119840621948,0.9377560019493103,0.21549999713897705,0.8699679970741272,0.8654680252075195,0.906004011631012,0.7334079742431641,0.8249319791793823,0.0033400000538676977
29,0.49658799171447754,0.8731080293655396,0.9131320118904114,0.21408000588417053,0.9364240169525146,0.7161719799041748,0.9013320207595825,0.6039680242538452,0.8585360050201416,0.6803600192070007,0.32284799218177795,0.1876000016927719,0.8201159834861755,0.597648024559021,0.41201600432395935,0.9436240196228027,0.40563198924064636,0.9434080123901367,0.7921720147132874,0.6800400018692017,0.9393759965896606,0.8320239782333374,0.9458199739456177,0.29178398847579956,0.9021520018577576,0.8849080204963684,0.9219520092010498,0.7372879981994629,0.8436880111694336,0.0033400000538676977
30,0.5499839782714844,0.8988040089607239,0.9325360059738159,0.2659280002117157,0.9415720105171204,0.7372599840164185,0.9102519750595093,0.7116280198097229,0.8909279704093933,0.7417439818382263,0.35607200860977173,0.2112720012664795,0.8435159921646118,0.6344360113143921,0.5058199763298035,0.9453160166740417,0.43285199999809265,0.9515799880027771,0.8133400082588196,0.7809280157089233,0.9384040236473083,0.8684920072555542,0.9335160255432129,0.35896798968315125,0.9278920292854309,0.9074440002441406,0.9310600161552429,0.8003079891204834,0.8856639862060547,0.0033400000538676977
31,0.5789160132408142,0.9178479909896851,0.9435520172119141,0.2768920063972473,0.9498879909515381,0.7655119895935059,0.9326800107955933,0.8093079924583435,0.9254440069198608,0.7804080247879028,0.42505601048469543,0.27296799421310425,0.8669959902763367,0.725163996219635,0.6024519801139832,0.9533079862594604,0.4895400106906891,0.9548919796943665,0.8670880198478699,0.836683988571167,0.9376479983329773,0.9028000235557556,0.9384040236473083,0.42075198888778687,0.9246159791946411,0.9167680144309998,0.9314560294151306,0.855675995349884,0.9072999954223633,0.0033400000538676977
32,0.6279079914093018,0.9248679876327515,0.9507880210876465,0.33392399549484253,0.9536679983139038,0.8158760070800781,0.9402400255203247,0.8315200209617615,0.9112600088119507,0.8176239728927612,0.540507972240448,0.3207840025424957,0.8956800103187561,0.8082280158996582,0.6863719820976257,0.9258400201797485,0.5072000026702881,0.9472240209579468,0.8959599733352661,0.8625239729881287,0.9529119729995728,0.904636025428772,0.9402400255203247,0.5000320076942444,0.9314280152320862,0.9236080050468445,0.9287559986114502,0.8833240270614624,0.9119799733161926,0.0033400000538676977
33,0.7152199745178223,0.9306280016899109,0.9372519850730896,0.3956800103187561,0.9248319864273071,0.8351439833641052,0.944379985332489,0.8409879803657532,0.9215919971466064,0.8520039916038513,0.6760560274124146,0.39434000849723816,0.9107919931411743,0.8576560020446777,0.7474319934844971,0.9035919904708862,0.5540239810943604,0.9528399705886841,0.9134920239448547,0.8910999894142151,0.9543520212173462,0.9279999732971191,0.9452800154685974,0.611191987991333,0.946071982383728,0.9157959818840027,0.9315279722213745,0.9144279956817627,0.9240400195121765,0.0033400000538676977
34,0.8012160062789917,0.9295840263366699,0.9380879998207092,0.44534799456596375,0.887723982334137,0.8526239991188049,0.9476199746131897,0.8576200008392334,0.9300519824028015,0.8584840297698975,0.8036559820175171,0.5446199774742126,0.9345160126686096,0.8628039956092834,0.8340399861335754,0.9245079755783081,0.6183519959449768,0.9567999839782715,0.9320319890975952,0.9144279956817627,0.9547479748725891,0.936784029006958,0.938916027545929,0.6629120111465454,0.9520480036735535,0.9022240042686462,0.9248679876327515,0.9284679889678955,0.9368919730186462,0.0033400000538676977
35,0.8368920087814331,0.9403120279312134,0.9521920084953308,0.4721519947052002,0.9349120259284973,0.8676999807357788,0.9478359818458557,0.8961039781570435,0.9435520172119141,0.8800119757652283,0.8265159726142883,0.6448720097541809,0.9483039975166321,0.8752599954605103,0.8787879943847656,0.940168023109436,0.6689519882202148,0.9595000147819519,0.9391599893569946,0.9266679883003235,0.9566559791564941,0.9471520185470581,0.9526600241661072,0.6939200162887573,0.9358479976654053,0.9355239868164062,0.938260018825531,0.9375759959220886,0.9409239888191223,0.0033400000538676977
36,0.8707600235939026,0.9434800148010254,0.9558280110359192,0.5100719928741455,0.938916027545929,0.880407989025116,0.9452440142631531,0.9074079990386963,0.9393759965896606,0.8904520273208618,0.8424720168113708,0.7102879881858826,0.9498879909515381,0.8804799914360046,0.8944119811058044,0.9402040243148804,0.709659993648529,0.9610840082168579,0.9542800188064575,0.9403839707374573,0.9602199792861938,0.9458919763565063,0.9540640115737915,0.7448359727859497,0.9525160193443298,0.944595992565155,0.9502480030059814,0.9442359805107117,0.9481599926948547,0.0033400000538676977
37,0.8932600021362305,0.9445239901542664,0.9564399719238281,0.5694320201873779,0.9565839767456055,0.8951680064201355,0.9477279782295227,0.9269559979438782,0.9492040276527405,0.9013959765434265,0.8738999962806702,0.726315975189209,0.9494199752807617,0.8745480179786682,0.9146440029144287,0.9319959878921509,0.7535439729690552,0.9591760039329529,0.9527320265769958,0.9504640102386475,0.9561880230903625,0.9544960260391235,0.9472960233688354,0.786191999912262,0.9344800114631653,0.9520840048789978,0.9462159872055054,0.9405279755592346,0.9228879809379578,0.0033400000538676977
38,0.9150040149688721,0.9518679976463318,0.9566919803619385,0.5927079916000366,0.949455976486206,0.9160839915275574,0.9537760019302368,0.9346240162849426,0.9507160186767578,0.9278200268745422,0.9092079997062683,0.7501760125160217,0.9257680177688599,0.8953559994697571,0.9144279956817627,0.8744639754295349,0.7940160036087036,0.9486280083656311,0.9559000134468079,0.9531279802322388,0.9600039720535278,0.9575920104980469,0.9525880217552185,0.8380159735679626,0.9441999793052673,0.9533799886703491,0.9428679943084717,0.9436960220336914,0.8989560008049011,0.0033400000538676977
39,0.9225999712944031,0.935920000076294,0.9412479996681213,0.6524199843406677,0.9519039988517761,0.9148600101470947,0.9525520205497742,0.936460018157959,0.9519760012626648,0.9353439807891846,0.9238960146903992,0.7630000114440918,0.9506440162658691,0.9289360046386719,0.9388359785079956,0.8069120049476624,0.8297799825668335,0.9571959972381592,0.9491320252418518,0.9542440176010132,0.9513360261917114,0.9578800201416016,0.9564759731292725,0.8385639786720276,0.9530559778213501,0.9457200169563293,0.9492759704589844,0.9481959939002991,0.8624119758605957,0.0
40,0.8910999894142151,0.9458919763565063,0.9302679896354675,0.7335159778594971,0.9485639929771423,0.9339039921760559,0.9538840055465698,0.9369639754295349,0.9536679983139038,0.9470800161361694,0.9426159858703613,0.808351993560791,0.9541720151901245,0.9334359765052795,0.939736008644104,0.7251240015029907,0.879364013671875,0.9612640142440796,0.9335439801216125,0.9559720158576965,0.9605439901351929,0.9546040296554565,0.9555040001869202,0.8517760038375854,0.9596080183982849,0.9569799900054932,0.9497079849243164,0.9547479748725891,0.7549399733543396,0.0
41,0.851032018661499,0.9468640089035034,0.9417160153388977,0.7997480034828186,0.9512559771537781,0.9372519850730896,0.9573760032653809,0.9300600290298462,0.9450640082359314,0.9469720125198364,0.9484840035438538,0.839743971824646,0.9567639827728271,0.9332200288772583,0.9470800161361694,0.6852880120277405,0.9023320078849792,0.9621279835700989,0.9019359946250916,0.9585639834403992,0.9435520172119141,0.9453520178794861,0.9479799866676331,0.8657640218734741,0.9544240236282349,0.9543520212173462,0.9500319957733154,0.9570879936218262,0.712772011756897,0.0
42,0.8762040138244629,0.9555400013923645,0.9573040008544922,0.8401960134506226,0.9441999793052673,0.9356679916381836,0.9317079782485962,0.9506440162658691,0.945747971534729,0.9487360119819641,0.9439839720726013,0.8692839741706848,0.9594280123710632,0.944487988948822,0.9502840042114258,0.6217520236968994,0.9225640296936035,0.9629560112953186,0.9516879916191101,0.9609040021896362,0.9483759999275208,0.9519400000572205,0.9514719843864441,0.8995320200920105,0.9585639834403992,0.9596080183982849,0.9569799900054932,0.9516159892082214,0.6382079720497131,0.0
43,0.9244719743728638,0.9310240149497986,0.9536319971084595,0.853551983833313,0.9490960240364075,0.9466840028762817,0.9431920051574707,0.9453160166740417,0.9556840062141418,0.9535599946975708,0.9528040289878845,0.8772839903831482,0.961624026298523,0.9478719830513,0.9528040289878845,0.6404280066490173,0.9330400228500366,0.9465399980545044,0.9517599940299988,0.9569439888000488,0.9542080163955688,0.9559000134468079,0.9552519917488098,0.9010720252990723,0.9543880224227905,0.9555760025978088,0.9579520225524902,0.9566919803619385,0.6680200099945068,0.0
44,0.9304119944572449,0.9128080010414124,0.9566199779510498,0.8808760046958923,0.9527680277824402,0.9462519884109497,0.9474400281906128,0.9488440155982971,0.9583479762077332,0.9517239928245544,0.9553959965705872,0.912339985370636,0.9509680271148682,0.9474040269851685,0.9552879929542542,0.6718360185623169,0.9377920031547546,0.9215199947357178,0.9537760019302368,0.9584559798240662,0.9551439881324768,0.9556480050086975,0.9215559959411621,0.9152920246124268,0.9575200080871582,0.9533079862594604,0.9395920038223267,0.9571599960327148,0.7428439855575562,0.0
45,0.9236440062522888,0.940276026725769,0.9318159818649292,0.9036639928817749,0.9538480043411255,0.9521920084953308,0.9491680264472961,0.9525160193443298,0.9333279728889465,0.9591400027275085,0.9542080163955688,0.9202600121498108,0.9435520172119141,0.9379000067710876,0.9553599953651428,0.807532012462616,0.937720000743866,0.9403480291366577,0.9596800208091736,0.9520919919013977,0.9603279829025269,0.936244010925293,0.944595992565155,0.9223480224609375,0.9603999853134155,0.9168040156364441,0.9431560039520264,0.9581320285797119,0.8722760081291199,0.0
46,0.9426519870758057,0.9532359838485718,0.9557920098304749,0.9235720038414001,0.932968020439148,0.9523720145225525,0.9492040276527405,0.9563320279121399,0.8745200037956238,0.9504280090332031,0.9561880230903625,0.9335079789161682,0.9609400033950806,0.9520480036735535,0.8899959921836853,0.8765559792518616,0.9477279782295227,0.947547972202301,0.9590680003166199,0.9598600268363953,0.9503920078277588,0.8629840016365051,0.9504640102386475,0.9229679703712463,0.9545320272445679,0.8956360220909119,0.9530199766159058,0.9592840075492859,0.9093959927558899,0.0010359999723732471
47,0.9443439841270447,0.9602919816970825,0.9584919810295105,0.9303039908409119,0.9493839740753174,0.9577000141143799,0.944271981716156,0.9564759731292725,0.8155840039253235,0.9530559778213501,0.9582399725914001,0.934552013874054,0.9606159925460815,0.9542080163955688,0.8646600246429443,0.9106119871139526,0.9512199759483337,0.9380080103874207,0.9608319997787476,0.9601479768753052,0.9620559811592102,0.8184599876403809,0.9536679983139038,0.9371799826622009,0.9583479762077332,0.9411759972572327,0.9516159892082214,0.9386919736862183,0.9250280261039734,0.0010359999723732471
48,0.9501760005950928,0.9599679708480835,0.946071982383728,0.93995201587677,0.9548919796943665,0.9525880217552185,0.9239479899406433,0.9565839767456055,0.7864599823951721,0.9540640115737915,0.9595000147819519,0.9313200116157532,0.9607959985733032,0.939628005027771,0.9303399920463562,0.9324640035629272,0.9533439874649048,0.9233919978141785,0.9415720105171204,0.9339399933815002,0.9483039975166321,0.7925480008125305,0.9561160206794739,0.942363977432251,0.9536679983139038,0.9484480023384094,0.9586719870567322,0.944163978099823,0.9464679956436157,0.0010359999723732471
49,0.9555040001869202,0.9538480043411255,0.9498159885406494,0.9423999786376953,0.9433720111846924,0.9501399993896484,0.9286280274391174,0.9544240236282349,0.8761240243911743,0.9579520225524902,0.9512919783592224,0.9249839782714844,0.9610840082168579,0.9535959959030151,0.9394919872283936,0.9372159838676453,0.9556480050086975,0.9403839707374573,0.8809120059013367,0.9550359845161438,0.9297639727592468,0.911080002784729,0.9466840028762817,0.9503560066223145,0.952235996723175,0.9518679976463318,0.932968020439148,0.9593560099601746,0.9347760081291199,0.0010359999723732471
